@RELATION PageBlock

@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE target REAL

@DATA
0.0049813200498132005,0.0018115942028985507,2.0835358993235454e-05,0.000731853115403739,0.7890295358649789,1.0,0.0014129995962858296,3.029385034837928e-05,6.50392403416728e-05,0.0,0.0
0.0049813200498132005,0.003623188405797101,5.556095731529454e-05,0.0011042974489425374,0.5073839662447258,0.7153518123667377,0.0014129995962858296,3.029385034837928e-05,8.67189871222304e-05,0.0,0.0
0.0049813200498132005,0.009057971014492754,0.0001597377522814718,0.0022216304495589327,0.40189873417721517,0.7153518123667377,0.002422285022204279,0.0001817631020902757,0.000325196201708364,0.0,0.0
0.0049813200498132005,0.010869565217391306,0.0001944633506035309,0.0025940747830977312,0.39767932489451474,0.847547974413646,0.0008074283407347599,0.0002423508027870342,0.0004986341759528248,0.0006228589224540643,0.0
0.006226650062266501,0.010869565217391306,0.00024307918825441365,0.002160177134525031,0.37236286919831224,0.8731343283582089,0.0006560355268469924,0.00030293850348379284,0.000650392403416728,0.0009342883836810964,0.0
0.0049813200498132005,0.012681159420289856,0.00022918894892559,0.00296651911663653,0.3407172995780591,0.4402985074626865,0.0028259991925716588,0.0002423508027870342,0.0002601569613666912,0.0,0.0
0.006226650062266501,0.010869565217391306,0.00024307918825441365,0.002160177134525031,0.37236286919831224,0.9488272921108742,0.0006560355268469924,0.00030293850348379284,0.0007154316437584008,0.0009342883836810964,0.0
0.0049813200498132005,0.03260869565217391,0.00061117053046824,0.007063406785563312,0.189873417721519,0.36034115138592754,0.0009083568833266047,0.00045440775522568916,0.0006720721501972857,0.0009342883836810964,0.0
0.0049813200498132005,0.007246376811594203,0.00012501215395941274,0.0018491861160201343,0.3670886075949367,0.5309168443496802,0.0008074283407347599,9.088155104513784e-05,0.00015175822746390323,0.0003114294612270321,0.0
0.0037359900373599006,0.009057971014492754,0.00011806703429500091,0.0027802969498671305,0.38502109704641346,0.4669509594882729,0.0018167137666532096,9.088155104513784e-05,0.00010839873390278799,0.0,0.0
0.0037359900373599006,0.009057971014492754,0.00011806703429500091,0.0027802969498671305,0.42827004219409287,0.7782515991471216,0.0009083568833266047,0.00012117540139351709,0.0002601569613666912,0.0003114294612270321,0.0
0.0037359900373599006,0.03079710144927536,0.0004514327781867682,0.008366961952949108,0.2088607594936709,0.4968017057569296,0.00031691562373839315,0.00033323235383217215,0.0006720721501972857,0.0018685767673621927,0.0
0.006226650062266501,0.010869565217391306,0.00024307918825441365,0.002160177134525031,0.3217299578059072,0.5181236673773988,0.0013120710536939845,0.0002423508027870342,0.00034687594848892164,0.0003114294612270321,0.0
0.0049813200498132005,0.010869565217391306,0.0001944633506035309,0.0025940747830977312,0.39767932489451474,0.8784648187633263,0.000302785627775535,0.0002423508027870342,0.0005203139227333824,0.0015571473061351607,0.0
0.0049813200498132005,0.005434782608695652,9.028655563735364e-05,0.001476741782481336,0.47257383966244726,0.7867803837953092,0.0018167137666532096,9.088155104513784e-05,0.00019511772102501841,0.0,0.0
0.0149439601494396,0.043478260869565216,0.002208548053282958,0.0035680167153016892,0.1919831223628692,0.2388059701492537,0.0019903108599111825,0.0020902756740381703,0.0018644582231279539,0.0018685767673621927,0.0
0.0149439601494396,0.043478260869565216,0.002208548053282958,0.0035680167153016892,0.3154008438818565,0.6588486140724947,0.0010092854259184498,0.003241441987276583,0.0046394658110393274,0.005605730302086578,0.0
0.007471980074719801,0.02717391304347826,0.0007292375647632409,0.004244003180674608,0.2837552742616034,0.6194029850746269,0.00031691562373839315,0.0008785216601029992,0.001409183540736244,0.004048582995951417,0.0
0.007471980074719801,0.18478260869565216,0.004958815440390038,0.027387694066775544,0.2563291139240506,0.6705756929637526,0.00015341138473960435,0.006240533171766131,0.010644755669253783,0.037371535347243856,0.0
0.012453300124533,0.014492753623188406,0.0006389510091258873,0.0015102617724998277,0.3069620253164557,0.6012793176972282,0.00048445700444085587,0.0008179339594062406,0.0011923860729306682,0.002802865151043289,0.0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.5569620253164557,1.0,0.0008276140492531287,0.0013329294153286882,0.0017560594892251657,0.002802865151043289,0.0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.3765822784810126,0.44243070362473347,0.007064997981429148,0.0008785216601029992,0.000758791137319516,0.0,0.0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.580168776371308,1.0,0.0009870811465482437,0.0013935171160254468,0.0017560594892251657,0.002491435689816257,0.0
0.012453300124533,0.06159420289855073,0.0026252552331476674,0.005912553794928424,0.34810126582278483,0.6343283582089553,0.0010355268469923293,0.004241139048773099,0.00533321770801717,0.007162877608221738,0.0
0.0024906600249066007,0.20289855072463767,0.0023057797285847234,0.07013126800535575,0.37763713080168776,0.43710021321961623,0.0026039563988696003,0.0039987882459860645,0.0033170012574253132,0.002802865151043289,0.0
0.0024906600249066007,0.10507246376811595,0.001180670342950009,0.03661127798686389,0.44620253164556956,0.4402985074626865,0.016754138070246265,0.0023326264768252047,0.0016693405021029352,0.0,0.0
0.0012453300124533001,0.034420289855072464,0.00022918894892559,0.018609181125266064,0.6571729957805907,0.6535181236673775,0.005248284214775939,0.0006058770069675856,0.000433594935611152,0.0,0.0
0.0012453300124533001,0.18115942028985507,0.0013542983345603045,0.09402915866687275,0.5147679324894515,0.7260127931769723,0.0019983851433185303,0.0030899727355346864,0.003100203789619737,0.002802865151043289,0.0
0.0112079701120797,0.06702898550724638,0.002590529634825608,0.007063406785563312,0.39451476793248946,0.9434968017057568,0.0004279370205894227,0.004695546803998788,0.007652950613536834,0.015882902522578637,0.0
0.009962640099626401,0.036231884057971016,0.0012640117789229509,0.004331527599056226,0.39767932489451474,0.7569296375266524,0.00040371417036737993,0.0022417449257800667,0.0030134848024975067,0.008097165991902834,0.0
0.009962640099626401,0.06521739130434784,0.0022641090105982526,0.007642557724216143,0.5063291139240507,0.9072494669509595,0.00044812272910779174,0.0051499545592244775,0.006438884793825608,0.016817190906259733,0.0
0.0112079701120797,0.17572463768115942,0.006757601433472699,0.018236736791727267,0.3449367088607595,0.82409381663113,0.0002462656439241017,0.011026961526810057,0.017582274639032214,0.05169729056368733,0.0
0.009962640099626401,0.08876811594202899,0.0030766880113344353,0.010333468034033963,0.4683544303797469,0.9552238805970148,0.00034113847396043606,0.006543471675249924,0.009192212634956422,0.025537215820616632,0.0
0.0037359900373599006,0.3496376811594203,0.005340797021932688,0.09030471533148476,0.22257383966244726,0.22494669509594883,0.006661283811061769,0.0059678885186307176,0.004444348090014309,0.0015571473061351607,0.0
0.0012453300124533001,0.03079710144927536,0.00020140847026794276,0.016746959457572073,0.6487341772151899,0.673773987206823,0.004642712959224869,0.0005149954559224478,0.0003902354420500369,0.0,0.0
0.0012453300124533001,0.03804347826086957,0.0002569694275832372,0.020471402792960055,0.7362869198312236,0.7334754797441365,0.006459426725878078,0.0007876401090578612,0.0005636734162944976,0.0,0.0
0.0012453300124533001,0.03079710144927536,0.00020140847026794276,0.016746959457572073,0.7953586497890296,0.8219616204690832,0.005651998385143318,0.0006664647076643442,0.0004986341759528248,0.0,0.0
0.0012453300124533001,0.03804347826086957,0.0002569694275832372,0.020471402792960055,0.6888185654008439,0.8550106609808102,0.002926927735163504,0.0007270524083611027,0.0006720721501972857,0.0003114294612270321,0.0
0.0112079701120797,0.1177536231884058,0.004535163140860917,0.01227762745510649,0.23312236286919835,0.6385927505330491,0.00018974566007266854,0.005240836110269615,0.00930061136885921,0.028651510432886954,0.0
0.009962640099626401,0.161231884057971,0.005576931090522689,0.018609181125266064,0.21940928270042193,0.7718550106609808,0.00023819136051675418,0.006179945471069373,0.01365824047175129,0.029897228277795083,0.0
0.009962640099626401,0.03804347826086957,0.0013265178559026573,0.004538234204170258,0.24894514767932485,0.8059701492537313,0.0002987484860718611,0.0015146925174189638,0.003360360750986428,0.006851448146994706,0.0
0.009962640099626401,0.1648550724637681,0.005701943244482102,0.01902259433549413,0.24683544303797467,0.8773987206823027,0.00018772708922083165,0.006967585580127234,0.01573949616268482,0.03799439426969792,0.0
0.009962640099626401,0.019927536231884056,0.0007014570861055936,0.0024693059313622336,0.41350210970464135,0.9797441364605544,0.00014331853048041984,0.0012420478642835504,0.0021462949312752028,0.008408595453129867,0.0
0.009962640099626401,0.09057971014492755,0.0031391940883141417,0.010540174639147996,0.2573839662447257,0.7718550106609808,0.0002704884941461445,0.003907906694940927,0.007674630360317391,0.017751479289940832,0.0
0.009962640099626401,0.059782608695652176,0.0020765907796591334,0.007022437908874044,0.28270042194092826,0.8784648187633263,0.00011303996770286638,0.0027567403817025144,0.005723453150067208,0.019308626596075993,0.0
0.009962640099626401,0.1431159420289855,0.004951870320725626,0.016540252852458037,0.2964135021097047,0.8699360341151386,0.00020589422688736372,0.007058467131172371,0.013549841737848501,0.03674867642478979,0.0
0.008717310087173101,0.17028985507246377,0.005229675107302099,0.0221008467521923,0.26476793248945146,0.9328358208955224,0.00015542995559144124,0.006755528627688579,0.01528422148029311,0.04017440049828714,0.0
0.012453300124533,0.17753623188405795,0.007514619476893587,0.016746959457572073,0.1877637130801688,0.5746268656716418,0.00023011707710940657,0.007361405634656164,0.014026796167020768,0.036125817502335726,0.0
0.0112079701120797,0.019927536231884056,0.0007847985220785354,0.0022216304495589327,0.3322784810126582,1.0,0.00013928138877674606,0.0011208724628900331,0.002449811386203009,0.007785736530675802,0.0
0.0112079701120797,0.09420289855072464,0.003632297584487381,0.0098567392871043,0.2552742616033755,0.8070362473347548,0.00015946709729511508,0.004513783701908513,0.009257251875298095,0.026782933665524762,0.0
0.009962640099626401,0.1648550724637681,0.005701943244482102,0.01902259433549413,0.2531645569620253,0.8326226012793176,0.0002119499394428744,0.0071190548318691305,0.014980705025365302,0.03643724696356276,0.0
0.012453300124533,0.15217391304347824,0.006445071048574167,0.014376351274597621,0.21624472573839665,0.8869936034115139,0.00013524424707307223,0.007058467131172371,0.017972510081082253,0.04453441295546559,0.0
0.009962640099626401,0.14855072463768115,0.005139388551664745,0.017160372667800138,0.24472573839662443,0.8390191897654584,0.00018368994751715782,0.006210239321417752,0.013593201231409616,0.034257240734973535,0.0
0.009962640099626401,0.019927536231884056,0.0007014570861055936,0.0024693059313622336,0.42405063291139244,1.0,0.00013928138877674606,0.0012723417146319296,0.0021896544248363177,0.008720024914356899,0.0
0.009962640099626401,0.1141304347826087,0.003951773089050325,0.01322922272729812,0.26054852320675104,0.9680170575692963,0.00016350423899878886,0.004998485307482581,0.011967220222867796,0.02927436935534102,0.0
0.012453300124533,0.18297101449275363,0.007743808425819177,0.017255345972852533,0.18037974683544306,0.7526652452025586,0.00010698425514735565,0.007361405634656164,0.01853618349737675,0.0504515727187792,0.0
0.013698630136986302,0.019927536231884056,0.0009514813940244192,0.0018491861160201343,0.2679324894514768,0.9776119402985075,0.00013928138877674606,0.0011208724628900331,0.0029050860685947187,0.007785736530675802,0.0
0.013698630136986302,0.0996376811594203,0.004618504576833859,0.008677952971454003,0.2151898734177215,0.8155650319829424,0.00020589422688736372,0.004998485307482581,0.011902180982526123,0.026160074743070697,0.0
0.009962640099626401,0.1503623188405797,0.005201894628644452,0.01736707927291417,0.17932489451476794,0.9328358208955224,0.00016350423899878886,0.004877309906089064,0.015197502493170879,0.028651510432886954,0.0
0.009962640099626401,0.0960144927536232,0.003326712319253261,0.011160294454490096,0.2531645569620253,0.9541577825159915,9.689140088817115e-05,0.004089669797031202,0.009929324025495382,0.029585798816568053,0.0
0.009962640099626401,0.07246376811594203,0.002514133318517078,0.00847124636633997,0.25949367088607594,0.7601279317697228,0.00018167137666532093,0.003120266585883066,0.006048649351775572,0.017751479289940832,0.0
0.0112079701120797,0.14855072463768115,0.005715833483810926,0.015443404290186279,0.2257383966244726,0.8155650319829424,0.00022204279370205895,0.006482883974553166,0.014720548063998612,0.03238866396761134,0.0
0.0112079701120797,0.005434782608695652,0.00022918894892559,0.000731853115403739,0.3407172995780591,0.36034115138592754,0.0028259991925716588,0.0002423508027870342,0.00019511772102501841,0.0,0.0
0.013698630136986302,0.018115942028985508,0.0008681399580514773,0.001694621717601533,0.33649789029535865,1.0,0.0001271699636657246,0.0012723417146319296,0.0027099683475697,0.00903145437558393,0.0
0.013698630136986302,0.0778985507246377,0.0036184073451585573,0.00681573130376001,0.22046413502109707,0.7515991471215352,0.00027856277755349207,0.003968494395637685,0.008628539218661925,0.017751479289940832,0.0
0.0112079701120797,0.059782608695652176,0.0023127248482491354,0.006318518118485715,0.25843881856540085,0.8773987206823027,0.00014331853048041984,0.0028476219327476524,0.006373845553483935,0.018062908751167863,0.0
0.009962640099626401,0.1358695652173913,0.004701846012806801,0.015711564210334213,0.2689873417721519,0.8742004264392325,0.00016955995155429958,0.006149651620720994,0.01292112908121233,0.03519152911865463,0.0
0.013698630136986302,0.02355072463768116,0.0011181642659703027,0.002160177134525031,0.3217299578059072,0.9552238805970148,0.0002644327815906338,0.0016055740684641016,0.003338681004205871,0.007785736530675802,0.0
0.013698630136986302,0.010869565217391306,0.00053477421415971,0.0010726396805917394,0.17088607594936708,0.5554371002132196,0.0005248284214775939,0.00033323235383217215,0.0009105493647834193,0.0012457178449081284,0.0
0.013698630136986302,0.0778985507246377,0.0036184073451585573,0.00681573130376001,0.2552742616033755,0.7249466950959488,0.0002644327815906338,0.004483489851560133,0.008346702510514677,0.02055434444098412,0.0
0.0112079701120797,0.11231884057971016,0.004326809550928562,0.011718960954798293,0.19092827004219412,0.685501066098081,0.00013928138877674606,0.004241139048773099,0.009474049343103672,0.026782933665524762,0.0
0.009962640099626401,0.05615942028985507,0.001951578625699721,0.006609024698645978,0.2310126582278481,0.5671641791044776,0.00024828421477593866,0.002150863374734929,0.003555478472011447,0.01058860168171909,0.0
0.0024906600249066007,0.20833333333333331,0.0023682858055644298,0.07199348967304975,0.3512658227848101,0.46055437100213215,0.006560355268469923,0.003847318994244169,0.0035771582187920045,0.0009342883836810964,0.0
0.0,0.016304347826086956,2.0835358993235454e-05,0.018609181125266064,1.0,1.0,0.0018167137666532096,9.088155104513784e-05,6.50392403416728e-05,0.0,0.0
0.0,0.021739130434782608,4.1670717986470915e-05,0.02419584612834804,1.0,1.0,0.002422285022204279,0.0001817631020902757,0.0001300784806833456,0.0,0.0
0.0,0.012681159420289856,6.945119664411818e-06,0.01488473778987808,1.0,1.0,0.0014129995962858296,3.029385034837928e-05,2.1679746780557592e-05,0.0,0.0
0.0,0.0778985507246377,0.0002569694275832372,0.0819247178268618,0.2088607594936709,1.0,0.00024222850222042796,0.00012117540139351709,0.0008021506308806313,0.0012457178449081284,0.0
0.0012453300124533001,0.034420289855072464,0.00022918894892559,0.018609181125266064,0.7099156118143459,0.8667377398720683,0.005651998385143318,0.0006664647076643442,0.0006070329098556129,0.0,0.0
0.0012453300124533001,0.034420289855072464,0.00022918894892559,0.018609181125266064,0.7626582278481013,0.8400852878464818,0.006055712555510699,0.0007270524083611027,0.0005853531630750552,0.0,0.0
0.0149439601494396,0.016304347826086956,0.0008542497187226536,0.001419012910782822,0.26160337552742613,0.7953091684434969,0.0011102139685102946,0.000969403211148137,0.002124615184494645,0.0015571473061351607,0.0
0.012453300124533,0.1539855072463768,0.006521467364882697,0.014545813446357773,0.38080168776371304,0.8432835820895522,0.00042389987888574894,0.011632838533777643,0.01734379742444608,0.03892868265337902,0.0
0.012453300124533,0.034420289855072464,0.0014793104885197173,0.00337248344019382,0.12236286919831224,0.7334754797441365,0.0004763827210335082,0.0009088155104513784,0.003425399991328101,0.003114294612270321,0.0
0.009962640099626401,0.007246376811594203,0.0002639145472476491,0.0010223596955640018,0.3438818565400844,0.9285714285714286,0.00036939846588615263,0.00030293850348379284,0.000758791137319516,0.0015571473061351607,0.0
0.008717310087173101,0.003623188405797101,0.00011806703429500091,0.0006852975737113891,0.38502109704641346,0.3784648187633262,0.0018167137666532096,9.088155104513784e-05,6.50392403416728e-05,0.0,0.0
0.0024906600249066007,0.20289855072463767,0.0023057797285847234,0.07013126800535575,0.3217299578059072,0.3368869936034115,0.005904319741622931,0.003453498939715238,0.00262324936044747,0.0009342883836810964,0.0
0.12079701120797011,0.003623188405797101,0.001993249343686192,4.469332002465581e-05,0.4514767932489452,0.4520255863539445,0.028259991925716592,0.004059375946682823,0.002948445562155834,0.0,0.0
0.0012453300124533001,0.08514492753623189,0.0006181156501326518,0.04468028447298195,0.6044303797468354,0.6556503198294243,0.005853855470327008,0.0016055740684641016,0.001257425313272341,0.0003114294612270321,0.0
0.012453300124533,0.11594202898550725,0.0049171447224035675,0.010990832282729943,0.3565400843881857,0.8688699360341151,0.0003249899071457408,0.008239927294759164,0.013441443003945713,0.033011522890065405,0.0
0.009962640099626401,0.06521739130434784,0.0022641090105982526,0.007642557724216143,0.5,0.8912579957356077,0.0004400484457004442,0.005089366858527718,0.00633048605992282,0.016817190906259733,0.0
0.009962640099626401,0.036231884057971016,0.0012640117789229509,0.004331527599056226,0.2521097046413502,0.746268656716418,0.00011505853855470327,0.0014541048167222054,0.0029701253089363913,0.01058860168171909,0.0
0.008717310087173101,0.012681159420289856,0.0003958718208714736,0.0018491861160201343,0.1919831223628692,0.28358208955223885,0.0008074283407347599,0.0002423508027870342,0.0003035164549278064,0.0006228589224540643,0.0
0.0112079701120797,0.1793478260869565,0.006896503826760935,0.018609181125266064,0.4050632911392405,0.9040511727078892,0.0003088413403310456,0.01299606179945471,0.019576811342843514,0.053254437869822494,0.0
0.009962640099626401,0.15217391304347824,0.005264400705624158,0.017573785878028207,0.26371308016877637,0.7995735607675907,0.00016552280985062575,0.0067858224780369585,0.013311364523262368,0.03924011211460605,0.0
0.009962640099626401,0.05615942028985507,0.001951578625699721,0.006609024698645978,0.26371308016877637,0.7665245202558636,0.00021598708114654823,0.0024235080278703423,0.004726184798161558,0.012768607910308316,0.0
0.012453300124533,0.18115942028985507,0.007667412109510647,0.01708588380109238,0.36497890295358654,0.8805970149253731,0.00035526846992329423,0.013177824901544987,0.02124615184494645,0.049517284335098104,0.0
0.012453300124533,0.213768115942029,0.009042545803064187,0.020132478449439748,0.22046413502109707,0.7846481876332623,0.00017763423496164714,0.01011814601635868,0.022503577158218793,0.05605730302086578,0.0
0.0112079701120797,0.22644927536231885,0.008702234939508008,0.023450957461270443,0.3934599156118143,0.8528784648187633,0.0003391199031085991,0.01602544683429264,0.023392446776221654,0.06197446278417939,0.0
0.009962640099626401,0.021739130434782608,0.0007639631630853,0.002676012536476267,0.1972573839662447,0.4264392324093817,0.0007408155026241421,0.0006361708573159649,0.0010189480986862072,0.0015571473061351607,0.0
0.009962640099626401,0.13405797101449274,0.004639339935827095,0.01550485760522018,0.2151898734177215,0.579957356076759,0.00024020993136859102,0.00502877915783096,0.008715258205784155,0.024291497975708506,0.0
0.012453300124533,0.213768115942029,0.009042545803064187,0.020132478449439748,0.1940928270042194,0.7302771855010661,0.00015139281388776746,0.009148742805210542,0.021051034123921432,0.054811585175957654,0.0
0.0112079701120797,0.0778985507246377,0.0030072368146903173,0.00818073978617971,0.35970464135021096,0.8422174840085288,0.00043399273314493334,0.00502877915783096,0.007978146815245198,0.016817190906259733,0.0
0.009962640099626401,0.07065217391304349,0.0024516272415373718,0.008262677539558243,0.32067510548523204,0.964818763326226,0.00026039563988696,0.003665555892153893,0.0073927936521701425,0.017128620367486767,0.0
0.008717310087173101,0.08514492753623189,0.0026183101134832553,0.011160294454490096,0.26371308016877637,0.908315565031983,0.00015341138473960435,0.0033020296879733417,0.0074578328925118155,0.02024291497975709,0.0
0.009962640099626401,0.0778985507246377,0.0027016515494561973,0.00909136618168207,0.43037974683544306,0.9328358208955224,0.00037141703673798947,0.0053014238109663735,0.007891427828122967,0.019620056057303024,0.0
0.009962640099626401,0.08333333333333334,0.002889169780395316,0.00971148599702417,0.23417721518987344,0.7302771855010661,0.00028663706096083974,0.0033020296879733417,0.0066990417551922995,0.01463718467767051,0.0
0.009962640099626401,0.07065217391304349,0.0024516272415373718,0.008262677539558243,0.28164556962025317,0.9136460554371002,0.00027250706499798146,0.0032717358376249625,0.007024237956900664,0.01494861413889754,0.0
0.0024906600249066007,0.20833333333333331,0.0023682858055644298,0.07199348967304975,0.32067510548523204,0.3294243070362473,0.012313282196205087,0.0035443804907603757,0.0026449291072280275,0.0003114294612270321,0.0
0.0012453300124533001,0.03079710144927536,0.00020140847026794276,0.016746959457572073,0.7067510548523207,0.7036247334754797,0.005046427129592248,0.0005755831566192064,0.00041191518883059445,0.0,0.0
0.0024906600249066007,0.23731884057971014,0.0027016515494561973,0.0819247178268618,0.4778481012658228,0.5287846481876333,0.003835284618490109,0.005846713117237201,0.0046394658110393274,0.002802865151043289,0.0
0.0,0.028985507246376812,6.94511966441182e-05,0.031644732799124005,0.7521097046413502,1.0,0.00045417844166330235,0.0001817631020902757,0.00021679746780557603,0.0009342883836810964,0.0
0.0,0.012681159420289856,6.945119664411818e-06,0.01488473778987808,1.0,1.0,0.0014129995962858296,3.029385034837928e-05,2.1679746780557592e-05,0.0,0.0
0.0012453300124533001,0.12318840579710146,0.0009098106760379482,0.06423361198376888,0.6023206751054853,0.8997867803837953,0.0019681065805409767,0.002393214177521963,0.002558210120105797,0.0021800062285892248,0.0
0.0012453300124533001,0.08152173913043478,0.0005903351714750045,0.04281806280528796,0.5643459915611814,0.7452025586353944,0.0034315704481227287,0.001423810966373826,0.001365824047175129,0.0006228589224540643,0.0
0.012453300124533,0.13768115942028986,0.0058339005181059275,0.013022516122184087,0.3090717299578059,0.8656716417910447,0.0002886556318126767,0.008633747349288096,0.015891254390148723,0.03706010588601682,0.0
0.009962640099626401,0.07246376811594203,0.002514133318517078,0.00847124636633997,0.2626582278481013,0.8784648187633263,0.00018368994751715782,0.0031505604362314452,0.006937518969778433,0.017751479289940832,0.0
0.0,0.10144927536231885,0.00034725598322059086,0.1061335995068837,0.42616033755274263,1.0,0.0005470327008477997,0.0005755831566192064,0.00108398733902788,0.0018685767673621927,0.0
0.0,0.016304347826086956,2.0835358993235454e-05,0.018609181125266064,0.8945147679324895,1.0,0.0016148566814695195,6.0587700696758585e-05,6.50392403416728e-05,0.0,0.0
0.0161892901618929,0.3333333333333333,0.017939244093175728,0.024594361565234556,0.21308016877637131,0.6279317697228145,0.0002563584981832862,0.01969100272644653,0.036421974591336774,0.08969168483338524,0.0
0.0112079701120797,0.27355072463768115,0.010507966052255081,0.028292733797274823,0.25843881856540085,0.7633262260127932,0.00023617278966491724,0.01348076340502878,0.025473702467155183,0.06446589847399564,0.0
0.0012453300124533001,0.20833333333333331,0.001562651924492659,0.10799582117457769,0.5949367088607594,0.7889125799573561,0.003407347597900686,0.004119963647379581,0.003880674673719811,0.0021800062285892248,0.0
0.009962640099626401,0.22101449275362317,0.007639631630853,0.025437947980699933,0.3270042194092827,0.9850746268656716,0.00032700847799757777,0.011935777037261437,0.023500845510124442,0.04733727810650888,0.0
0.0012453300124533001,0.028985507246376812,0.0001875182309391191,0.015815848623725075,0.5654008438818565,0.9690831556503199,0.001144529672991522,0.00039382005452893065,0.0005636734162944976,0.0006228589224540643,0.0
0.0112079701120797,0.23550724637681159,0.009049490922728599,0.02438206829511744,0.3829113924050633,0.847547974413646,0.00035123132821962056,0.016237503786731295,0.024194597407102284,0.06135160386172533,0.0
0.0,0.019927536231884056,3.472559832205909e-05,0.02233362446065405,0.560126582278481,1.0,0.0005046427129592249,0.0,0.00010839873390278799,0.0003114294612270321,0.0
0.006226650062266501,0.04710144927536232,0.0010764935479838317,0.008366961952949108,0.10759493670886075,0.4466950959488273,0.0003593056116269681,0.0005452893062708271,0.0015392620214195896,0.002491435689816257,0.0
0.007471980074719801,0.02536231884057971,0.0006806217271123582,0.003977705482194367,0.2869198312236287,0.746268656716418,0.000421881308033912,0.0008179339594062406,0.001582621514980705,0.003114294612270321,0.0
0.007471980074719801,0.10326086956521739,0.0027711027461003153,0.01541733318683856,0.15822784810126583,0.7345415778251599,0.0002704884941461445,0.002272038776128446,0.006460564540606166,0.01058860168171909,0.0
0.007471980074719801,0.08152173913043478,0.0021877126942897226,0.012223623026743364,0.10864978902953587,0.5597014925373134,0.0006398869600322971,0.001302635564980309,0.003945713914061484,0.0034257240734973534,0.0
0.0,0.04710144927536232,0.00013890239328823636,0.05026694947606393,0.570675105485232,1.0,0.0006055712555510698,0.00027264465313541354,0.000433594935611152,0.0009342883836810964,0.0
0.007471980074719801,0.028985507246376812,0.0007778534024141236,0.004510300879154848,0.18459915611814348,0.5522388059701492,0.000343157044812273,0.0006058770069675856,0.0013441443003945712,0.002802865151043289,0.0
0.0012453300124533001,0.05434782608695652,0.00038198158154264996,0.02885140029758302,0.14978902953586498,0.4840085287846482,0.00020185708518368994,0.0001514692517418964,0.0005419936695139401,0.0015571473061351607,0.0
0.0,0.019927536231884056,3.472559832205909e-05,0.02233362446065405,0.560126582278481,1.0,0.0005046427129592249,0.0,0.00010839873390278799,0.0003114294612270321,0.0
