@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.49903, 0.21065, 0.49903, 0.21065, 0.49903, 0.21065, 0.49903, 0.21065, 0.49903, 0.21065, 0.49903, 0.20833, 0.5029, 0.20602, 0.50484, 0.2037, 0.51257, 0.19907, 0.52418, 0.19213, 0.53965, 0.18981, 0.55899, 0.18287, 0.58221, 0.17593, 0.60735, 0.17361, 0.63636, 0.17824, 0.66538, 0.18519, 0.69632, 0.19907, 0.72727, 0.21528, 0.75822, 0.23611, 0.78917, 0.26157, 0.81625, 0.29398, 0.83946, 0.3287, 0.8588, 0.36806, 0.87427, 0.41204, 0.88588, 0.45139, 0.89362, 0.49074, 0.89555, 0.53241, 0.88975, 0.56713, 0.88008, 0.59028, 0.86847, 0.59491, 0.85493, 0.6088, 0.84913, 0.62731, 0.83946, 0.6412, 0.82012, 0.65741, 0.80077, 0.66435, 0.77176, 0.67361, 0.75822, 0.67593, 0.73308, 0.67593, 0.7176, 0.67361, 0.70406, 0.6713, 0.69246, 0.66898, 0.66925, 0.6713, 0.6441, 0.67593, 0.62282, 0.67361, 0.60348, 0.66667, 5
0.43327, 0.30556, 0.4352, 0.30556, 0.4352, 0.30324, 0.43714, 0.30324, 0.43714, 0.30556, 0.44294, 0.29861, 0.44487, 0.29398, 0.44874, 0.29167, 0.45648, 0.28472, 0.46035, 0.27778, 0.47002, 0.27315, 0.47582, 0.2662, 0.48549, 0.26157, 0.4971, 0.25694, 0.50677, 0.25, 0.51838, 0.24537, 0.52998, 0.24074, 0.54352, 0.24074, 0.55319, 0.23843, 0.56673, 0.24074, 0.58027, 0.24537, 0.59574, 0.24769, 0.60735, 0.25231, 0.62089, 0.26389, 0.63636, 0.27083, 0.65184, 0.28241, 0.66538, 0.28935, 0.67892, 0.30093, 0.69246, 0.3125, 0.70213, 0.32639, 0.71567, 0.34028, 0.72727, 0.35417, 0.73694, 0.36574, 0.74468, 0.38194, 0.75242, 0.39352, 0.75629, 0.40741, 0.76015, 0.42361, 0.76209, 0.43981, 0.76596, 0.4537, 0.76789, 0.47222, 0.76983, 0.48148, 0.76983, 0.49537, 0.77369, 0.50463, 0.77563, 0.52315, 0.77756, 0.53472, 5
0.54739, 0.27315, 0.54545, 0.27083, 0.54545, 0.2662, 0.54352, 0.2662, 0.53385, 0.25926, 0.51838, 0.24074, 0.4913, 0.22454, 0.45455, 0.21759, 0.41586, 0.21759, 0.37718, 0.22454, 0.33269, 0.24074, 0.2882, 0.27083, 0.23791, 0.3125, 0.19729, 0.36111, 0.17795, 0.38889, 0.17988, 0.40509, 0.18182, 0.40278, 0.18762, 0.44213, 0.17021, 0.49074, 0.17988, 0.55093, 0.20116, 0.6088, 0.24371, 0.65972, 0.29981, 0.68981, 0.34623, 0.72685, 0.39265, 0.76852, 0.43714, 0.8125, 0.4913, 0.85185, 0.54739, 0.86806, 0.59381, 0.87037, 0.64023, 0.86111, 0.68472, 0.85417, 0.72534, 0.83565, 0.76596, 0.79861, 0.79691, 0.76389, 0.82979, 0.73148, 0.85493, 0.69676, 0.87814, 0.65741, 0.86654, 0.61806, 0.86654, 0.57407, 0.86074, 0.54398, 0.8646, 0.46528, 0.86267, 0.41898, 0.853, 0.36806, 0.83946, 0.30556, 0.81625, 0.25926, 6
0.51064, 0.26157, 0.5087, 0.26157, 0.50484, 0.26157, 0.49516, 0.25694, 0.47776, 0.24074, 0.44294, 0.21528, 0.39458, 0.20833, 0.34236, 0.21528, 0.28433, 0.24306, 0.23598, 0.28241, 0.20309, 0.31713, 0.18375, 0.33333, 0.18182, 0.35417, 0.18956, 0.39583, 0.20696, 0.44907, 0.23404, 0.50926, 0.26886, 0.55787, 0.29981, 0.60185, 0.33849, 0.63426, 0.38685, 0.66435, 0.44294, 0.68981, 0.50097, 0.70602, 0.55513, 0.71759, 0.61702, 0.72685, 0.67698, 0.7338, 0.73114, 0.72917, 0.77756, 0.71528, 0.82205, 0.6875, 0.8588, 0.65046, 0.85687, 0.61111, 0.87427, 0.56713, 0.87234, 0.53935, 0.86847, 0.48148, 0.86267, 0.42361, 0.853, 0.35648, 0.83172, 0.30093, 0.80077, 0.25694, 0.76789, 0.21528, 0.73308, 0.19444, 0.67118, 0.16898, 0.60155, 0.15509, 0.52611, 0.15509, 0.45455, 0.16435, 0.4294, 0.18056, 0.43327, 0.18519, 6
0.36944, 0.63426, 0.36944, 0.63426, 0.36944, 0.63426, 0.36944, 0.63194, 0.36944, 0.63426, 0.37137, 0.63426, 0.36944, 0.63426, 0.37137, 0.63194, 0.37137, 0.62963, 0.37331, 0.625, 0.37524, 0.61574, 0.37718, 0.6088, 0.37524, 0.60185, 0.36557, 0.56944, 0.3559, 0.55093, 0.34429, 0.53009, 0.32882, 0.51157, 0.30948, 0.49306, 0.29014, 0.47917, 0.26886, 0.46991, 0.24758, 0.46759, 0.22437, 0.46759, 0.20309, 0.46991, 0.18375, 0.47685, 0.16248, 0.4838, 0.14313, 0.49537, 0.13153, 0.51157, 0.12766, 0.52546, 0.12186, 0.55556, 0.11412, 0.59028, 0.10832, 0.625, 0.094778, 0.65972, 0.092843, 0.68981, 0.11412, 0.72454, 0.12959, 0.74537, 0.147, 0.76157, 0.1528, 0.77083, 0.17215, 0.78241, 0.19536, 0.79398, 0.21857, 0.79861, 0.24371, 0.80093, 0.26692, 0.7963, 0.294, 0.78935, 0.31528, 0.78241, 0.33849, 0.77083, 6
0.88588, 0.42824, 0.88395, 0.42593, 0.88395, 0.42593, 0.88588, 0.42824, 0.88395, 0.42824, 0.88201, 0.42593, 0.88395, 0.42593, 0.88395, 0.42593, 0.88201, 0.42824, 0.88201, 0.42824, 0.88201, 0.42824, 0.88201, 0.42824, 0.88201, 0.42593, 0.88201, 0.42593, 0.88201, 0.42593, 0.88008, 0.42824, 0.88201, 0.42824, 0.88201, 0.42824, 0.88008, 0.42593, 0.88008, 0.42593, 0.88008, 0.42593, 0.88008, 0.42824, 0.88008, 0.43056, 0.88008, 0.42593, 0.87814, 0.42824, 0.87814, 0.42593, 0.87814, 0.43056, 0.87621, 0.43056, 0.87814, 0.42824, 0.87621, 0.42824, 0.87234, 0.42593, 0.86847, 0.42593, 0.86074, 0.42593, 0.84913, 0.42361, 0.83752, 0.4213, 0.82398, 0.41204, 0.80658, 0.40741, 0.78917, 0.40278, 0.77176, 0.39815, 0.75435, 0.39583, 0.73694, 0.39352, 0.7176, 0.3912, 0.70019, 0.3912, 0.68279, 0.38889, 0.66538, 0.3912, 7
0.70406, 0.53009, 0.70406, 0.53009, 0.70213, 0.53241, 0.70019, 0.53009, 0.69826, 0.53009, 0.69826, 0.53009, 0.69439, 0.53009, 0.69246, 0.53009, 0.68859, 0.52778, 0.68472, 0.52778, 0.68279, 0.52546, 0.67698, 0.52083, 0.66731, 0.51852, 0.66151, 0.5162, 0.65184, 0.51157, 0.6441, 0.50694, 0.63443, 0.50231, 0.62282, 0.5, 0.61122, 0.49769, 0.59768, 0.49537, 0.58221, 0.49306, 0.56673, 0.49306, 0.54932, 0.49074, 0.53191, 0.49074, 0.51257, 0.48611, 0.49323, 0.48843, 0.47195, 0.48611, 0.45068, 0.48611, 0.42747, 0.48843, 0.40426, 0.48843, 0.38104, 0.48843, 0.35783, 0.49074, 0.33462, 0.49074, 0.30948, 0.49074, 0.2882, 0.48843, 0.26692, 0.4838, 0.24758, 0.46759, 0.23404, 0.45833, 0.23211, 0.44444, 0.21857, 0.44444, 0.20696, 0.44444, 0.19342, 0.44213, 0.17988, 0.43981, 0.17021, 0.44444, 0.15474, 0.44444, 7
0.62476, 0.78009, 0.62476, 0.78009, 0.62863, 0.77778, 0.62476, 0.78009, 0.62282, 0.78241, 0.62669, 0.77778, 0.61315, 0.77778, 0.61509, 0.77083, 0.61315, 0.7662, 0.61122, 0.75463, 0.61702, 0.74537, 0.61509, 0.7338, 0.61702, 0.72222, 0.61702, 0.70833, 0.61509, 0.69444, 0.61315, 0.67593, 0.61315, 0.66204, 0.61315, 0.64815, 0.61315, 0.63657, 0.61315, 0.62037, 0.61702, 0.60417, 0.61896, 0.58796, 0.62282, 0.56713, 0.62476, 0.55324, 0.62669, 0.53704, 0.63056, 0.5162, 0.63056, 0.49537, 0.63056, 0.47454, 0.62863, 0.4537, 0.62669, 0.4375, 0.62476, 0.41667, 0.62282, 0.39583, 0.62089, 0.37269, 0.62282, 0.34491, 0.62282, 0.32176, 0.62282, 0.30787, 0.62282, 0.28935, 0.62476, 0.26852, 0.62476, 0.24769, 0.62476, 0.22685, 0.62089, 0.20602, 0.61896, 0.1875, 0.61702, 0.16898, 0.61509, 0.15046, 0.61315, 0.13194, 8
0.46035, 0.84491, 0.45841, 0.84491, 0.46035, 0.84259, 0.46228, 0.84259, 0.46228, 0.84259, 0.46228, 0.84259, 0.46228, 0.84259, 0.46035, 0.84259, 0.46228, 0.84259, 0.46228, 0.84028, 0.46228, 0.84028, 0.46228, 0.84028, 0.46035, 0.84028, 0.46228, 0.84028, 0.46228, 0.84028, 0.46035, 0.84028, 0.46035, 0.84028, 0.46035, 0.84028, 0.46228, 0.84028, 0.46228, 0.84028, 0.46228, 0.84028, 0.46035, 0.84028, 0.46035, 0.83796, 0.45841, 0.83565, 0.45455, 0.83102, 0.45261, 0.82407, 0.45261, 0.81713, 0.44874, 0.80556, 0.44487, 0.79398, 0.43907, 0.78241, 0.4352, 0.7662, 0.43327, 0.75, 0.4294, 0.73611, 0.42747, 0.71759, 0.42553, 0.70139, 0.42166, 0.68287, 0.40619, 0.6713, 0.38878, 0.65972, 0.37911, 0.65046, 0.37718, 0.63657, 0.37524, 0.62269, 0.36944, 0.61574, 0.36557, 0.60648, 0.3617, 0.59954, 0.35783, 0.58796, 8
0.67311, 0.53009, 0.67311, 0.53009, 0.67505, 0.53009, 0.67311, 0.52778, 0.67311, 0.52778, 0.67505, 0.52778, 0.67505, 0.52778, 0.67118, 0.5162, 0.66731, 0.50926, 0.66538, 0.5162, 0.66538, 0.52778, 0.66731, 0.52083, 0.66344, 0.5, 0.66538, 0.50231, 0.66925, 0.52546, 0.66731, 0.50694, 0.66538, 0.5, 0.66731, 0.50694, 0.66925, 0.52778, 0.66731, 0.51389, 0.66538, 0.50231, 0.66925, 0.5, 0.67311, 0.52083, 0.67311, 0.52546, 0.66731, 0.50694, 0.67118, 0.50926, 0.67698, 0.53241, 0.67505, 0.52778, 0.66731, 0.50694, 0.66731, 0.50463, 0.66925, 0.52315, 0.66925, 0.52778, 0.66538, 0.50463, 0.66925, 0.50231, 0.66925, 0.50463, 0.67505, 0.52778, 0.67311, 0.52778, 0.66925, 0.50231, 0.66925, 0.50231, 0.67505, 0.52546, 0.67505, 0.52778, 0.67311, 0.50463, 0.67892, 0.49769, 0.67698, 0.5, 0.68085, 0.52315, 9
0.5706, 0.51852, 0.56867, 0.51852, 0.56867, 0.52083, 0.56093, 0.52546, 0.55126, 0.47685, 0.55126, 0.47685, 0.55899, 0.52315, 0.5706, 0.51852, 0.57253, 0.51389, 0.56673, 0.51157, 0.55899, 0.50926, 0.54352, 0.51157, 0.53385, 0.46759, 0.54352, 0.51852, 0.55126, 0.50231, 0.54932, 0.49769, 0.54352, 0.49306, 0.53385, 0.49769, 0.51838, 0.46065, 0.52224, 0.4537, 0.52418, 0.46991, 0.53578, 0.51389, 0.54739, 0.5, 0.54932, 0.5, 0.54739, 0.49769, 0.54352, 0.5, 0.53191, 0.51389, 0.53385, 0.5162, 0.53965, 0.50694, 0.54545, 0.50231, 0.54352, 0.50231, 0.53772, 0.5, 0.52224, 0.50926, 0.51644, 0.45602, 0.51451, 0.46065, 0.52224, 0.51389, 0.52611, 0.5, 0.52224, 0.49769, 0.51257, 0.49537, 0.50484, 0.49074, 0.49903, 0.49537, 0.49323, 0.49769, 0.48549, 0.46065, 0.4913, 0.51389, 0.50097, 0.49537, 9
0.37524, 0.6412, 0.37524, 0.64352, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.64352, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.63889, 0.38685, 0.62269, 0.38685, 0.60417, 0.37911, 0.60417, 0.36944, 0.6088, 0.36557, 0.60417, 0.36557, 0.58796, 0.36557, 0.59028, 0.34429, 0.61111, 0.35397, 0.59954, 0.3559, 0.5787, 0.35397, 0.58796, 0.35783, 0.58796, 0.3501, 0.5787, 0.34623, 0.58102, 0.33849, 0.5787, 0.34043, 0.57639, 0.33269, 0.59259, 0.34236, 0.58565, 0.33656, 0.57407, 0.33269, 0.57639, 0.33462, 0.57639, 0.33656, 0.57407, 0.34043, 0.58796, 0.34236, 0.58333, 0.33462, 0.57639, 0.33269, 0.58102, 0.33269, 0.58102, 0.33462, 0.58102, 0.33269, 0.59722, 0.34043, 0.59491, 0.33656, 0.58102, 0.32882, 0.58333, 0.33075, 0.58333, 9
0.91876, 0.65278, 0.9207, 0.65278, 0.92456, 0.64815, 0.90522, 0.64583, 0.86847, 0.59954, 0.84333, 0.54861, 0.82012, 0.4838, 0.80077, 0.42361, 0.78917, 0.39352, 0.78337, 0.39583, 0.77756, 0.39352, 0.75822, 0.42361, 0.70986, 0.51389, 0.66925, 0.59954, 0.64603, 0.65741, 0.6383, 0.68981, 0.6383, 0.69907, 0.63056, 0.69676, 0.60348, 0.66667, 0.5648, 0.60648, 0.52805, 0.53009, 0.49903, 0.46065, 0.48936, 0.40278, 0.49516, 0.38889, 0.49323, 0.3912, 0.48549, 0.41667, 0.44874, 0.48611, 0.39265, 0.58102, 0.33849, 0.65741, 0.29207, 0.71991, 0.2824, 0.74769, 0.2824, 0.74306, 0.27079, 0.69676, 0.23791, 0.61111, 0.2205, 0.52778, 0.21857, 0.46991, 0.2147, 0.4213, 0.2205, 0.41898, 0.22437, 0.42361, 0.21083, 0.43519, 0.18762, 0.45833, 0.147, 0.51389, 0.11219, 0.58333, 0.088975, 0.64815, 0.077369, 0.68519, 10
0.090909, 0.40509, 0.085106, 0.40741, 0.085106, 0.40741, 0.088975, 0.40509, 0.092843, 0.40972, 0.10058, 0.43056, 0.12186, 0.46759, 0.15861, 0.50694, 0.19536, 0.56019, 0.23791, 0.62037, 0.2766, 0.6713, 0.29207, 0.69907, 0.30561, 0.70602, 0.30368, 0.69444, 0.29787, 0.6713, 0.30561, 0.64815, 0.32689, 0.61111, 0.35397, 0.57176, 0.38491, 0.53009, 0.42553, 0.48843, 0.46035, 0.45139, 0.48743, 0.42593, 0.50484, 0.40741, 0.51257, 0.40278, 0.51257, 0.41435, 0.51451, 0.4375, 0.52224, 0.47222, 0.53772, 0.51157, 0.55899, 0.55324, 0.58414, 0.59259, 0.60735, 0.6412, 0.62669, 0.6875, 0.6441, 0.71528, 0.65377, 0.71528, 0.66151, 0.70602, 0.67505, 0.7037, 0.68859, 0.68287, 0.70213, 0.64815, 0.72147, 0.625, 0.73694, 0.59491, 0.75048, 0.56019, 0.76789, 0.52778, 0.78723, 0.49074, 0.79497, 0.45139, 0.80658, 0.42361, 10
0.49903, 0.77546, 0.4971, 0.77546, 0.48936, 0.76852, 0.46422, 0.76389, 0.41199, 0.75, 0.34816, 0.72454, 0.29207, 0.6875, 0.24565, 0.64815, 0.21083, 0.60185, 0.17021, 0.57176, 0.16054, 0.56944, 0.16441, 0.57407, 0.17795, 0.57407, 0.19923, 0.58796, 0.23598, 0.59259, 0.29207, 0.58102, 0.35203, 0.57407, 0.41199, 0.55787, 0.46615, 0.54167, 0.51644, 0.51852, 0.56093, 0.50231, 0.58414, 0.49769, 0.58994, 0.49769, 0.58994, 0.49074, 0.58027, 0.4838, 0.55899, 0.46759, 0.52805, 0.45602, 0.48356, 0.43519, 0.43327, 0.41204, 0.37718, 0.38194, 0.31915, 0.3588, 0.26692, 0.34491, 0.2205, 0.32176, 0.17988, 0.30093, 0.1528, 0.28241, 0.14313, 0.27315, 0.13926, 0.26389, 0.147, 0.2662, 0.16248, 0.26852, 0.19729, 0.27083, 0.24565, 0.26157, 0.30948, 0.24537, 0.37718, 0.22685, 0.43907, 0.19907, 0.49323, 0.17361, 11
0.58221, 0.72917, 0.58027, 0.72917, 0.57834, 0.72454, 0.59188, 0.73148, 0.61509, 0.72685, 0.64797, 0.71991, 0.68085, 0.71759, 0.68472, 0.71528, 0.66151, 0.70139, 0.62282, 0.67593, 0.5706, 0.64352, 0.51257, 0.6088, 0.45648, 0.58333, 0.40426, 0.5625, 0.39652, 0.55787, 0.42166, 0.56019, 0.47002, 0.57176, 0.51451, 0.57639, 0.5648, 0.57407, 0.60542, 0.57176, 0.64023, 0.58333, 0.6441, 0.58333, 0.63443, 0.57639, 0.61122, 0.56481, 0.57253, 0.53704, 0.52224, 0.50694, 0.47389, 0.48148, 0.42747, 0.46528, 0.39458, 0.46528, 0.39458, 0.46991, 0.41973, 0.46759, 0.46035, 0.46296, 0.49323, 0.44676, 0.52418, 0.4375, 0.56673, 0.44213, 0.61122, 0.46065, 0.64023, 0.47685, 0.64023, 0.47222, 0.62863, 0.46065, 0.60155, 0.43056, 0.55706, 0.39352, 0.5087, 0.36343, 0.46035, 0.35185, 0.4294, 0.35648, 0.4352, 0.35648, 11
0.6383, 0.77778, 0.6383, 0.77546, 0.63636, 0.78009, 0.63636, 0.77778, 0.63636, 0.77778, 0.6325, 0.77778, 0.61122, 0.7662, 0.55319, 0.72685, 0.48936, 0.68519, 0.41973, 0.63889, 0.37331, 0.60185, 0.34236, 0.59259, 0.3501, 0.59722, 0.3617, 0.59491, 0.39265, 0.60185, 0.4352, 0.61806, 0.49323, 0.60417, 0.54352, 0.58565, 0.58414, 0.57407, 0.62282, 0.57407, 0.64603, 0.58565, 0.64217, 0.58333, 0.63636, 0.58102, 0.61702, 0.56481, 0.59574, 0.54167, 0.56673, 0.51157, 0.52418, 0.48611, 0.48162, 0.47222, 0.44681, 0.45833, 0.41393, 0.45139, 0.40426, 0.45602, 0.40619, 0.45139, 0.42747, 0.44213, 0.46228, 0.43519, 0.49903, 0.4213, 0.53385, 0.40741, 0.5764, 0.40046, 0.60542, 0.38889, 0.6441, 0.38657, 0.65377, 0.38426, 0.64797, 0.38194, 0.6383, 0.37963, 0.61122, 0.36806, 0.56673, 0.3588, 0.52998, 0.35185, 11
0.87621, 0.55324, 0.87427, 0.5463, 0.87621, 0.55093, 0.87621, 0.54861, 0.87621, 0.55093, 0.87621, 0.55093, 0.87621, 0.54861, 0.87621, 0.55093, 0.87621, 0.55093, 0.87427, 0.54861, 0.87621, 0.55556, 0.87621, 0.56019, 0.87621, 0.56481, 0.87621, 0.55093, 0.87041, 0.50231, 0.86074, 0.43056, 0.83752, 0.3588, 0.81044, 0.29398, 0.77756, 0.25231, 0.73694, 0.22917, 0.68859, 0.23843, 0.6383, 0.28935, 0.60735, 0.37037, 0.60155, 0.47454, 0.60348, 0.55556, 0.59381, 0.6088, 0.56867, 0.64815, 0.54159, 0.65509, 0.52224, 0.625, 0.50484, 0.57407, 0.48936, 0.50694, 0.47389, 0.43287, 0.46035, 0.36111, 0.44487, 0.30093, 0.42553, 0.24306, 0.40039, 0.20833, 0.3675, 0.19444, 0.32882, 0.22685, 0.2882, 0.28009, 0.26112, 0.3588, 0.24565, 0.43519, 0.22824, 0.52083, 0.21857, 0.58565, 0.20503, 0.66667, 0.18569, 0.69213, 12
