@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.80658, 0.60648, 0.80464, 0.6088, 0.80464, 0.61111, 0.80271, 0.61111, 0.80271, 0.59491, 0.80658, 0.55324, 0.81044, 0.50694, 0.81238, 0.46759, 0.81818, 0.42593, 0.82398, 0.38426, 0.83366, 0.34954, 0.83946, 0.31944, 0.84526, 0.29167, 0.84526, 0.28472, 0.84526, 0.30093, 0.84139, 0.34028, 0.83559, 0.38889, 0.82979, 0.43287, 0.82205, 0.47222, 0.81625, 0.51157, 0.81625, 0.53704, 0.81625, 0.56481, 0.82205, 0.5787, 0.82592, 0.59028, 0.82592, 0.60417, 0.82785, 0.61574, 0.83172, 0.60648, 0.83366, 0.58565, 0.82205, 0.57407, 0.82398, 0.54861, 0.82979, 0.50694, 0.84139, 0.46991, 0.853, 0.43287, 0.86267, 0.39815, 0.87234, 0.36574, 0.88008, 0.34028, 0.88975, 0.31944, 0.89362, 0.30324, 0.89555, 0.29398, 0.89168, 0.31019, 0.88201, 0.34028, 0.86847, 0.38426, 0.85493, 0.42824, 0.8472, 0.46759, 0.83946, 0.49537, 3
0.46035, 0.68287, 0.46035, 0.68287, 0.46228, 0.68287, 0.45841, 0.67593, 0.44874, 0.625, 0.44487, 0.56019, 0.43714, 0.48611, 0.42747, 0.41898, 0.41199, 0.3588, 0.40232, 0.30787, 0.39845, 0.27083, 0.40039, 0.24537, 0.40039, 0.23843, 0.39845, 0.25926, 0.39458, 0.30556, 0.39458, 0.37269, 0.39845, 0.44907, 0.40426, 0.51852, 0.41779, 0.5787, 0.4294, 0.63657, 0.43907, 0.67824, 0.45455, 0.70833, 0.45841, 0.71991, 0.46422, 0.72454, 0.46422, 0.71991, 0.45068, 0.69676, 0.44487, 0.63426, 0.44101, 0.5625, 0.43133, 0.47454, 0.41973, 0.3912, 0.41006, 0.32176, 0.40039, 0.27315, 0.39072, 0.23843, 0.38878, 0.21759, 0.38685, 0.20833, 0.38104, 0.20833, 0.38104, 0.22222, 0.38491, 0.25463, 0.38878, 0.31713, 0.39652, 0.40046, 0.40619, 0.49306, 0.41973, 0.57639, 0.4236, 0.65278, 0.42166, 0.68519, 0.42166, 0.6875, 3
0.59961, 0.72685, 0.60155, 0.72917, 0.59768, 0.72917, 0.60348, 0.71065, 0.60928, 0.66898, 0.59381, 0.62037, 0.59188, 0.55556, 0.59574, 0.50926, 0.59381, 0.42824, 0.60155, 0.35417, 0.60348, 0.27778, 0.59961, 0.21296, 0.58994, 0.18981, 0.58414, 0.22454, 0.58994, 0.29167, 0.58414, 0.35648, 0.58221, 0.41898, 0.58027, 0.48148, 0.58801, 0.53241, 0.59574, 0.56019, 0.60542, 0.58796, 0.62282, 0.62269, 0.62863, 0.65509, 0.62669, 0.67824, 0.62669, 0.68287, 0.6325, 0.65972, 0.62282, 0.63426, 0.61509, 0.62731, 0.61702, 0.55093, 0.62282, 0.4838, 0.62089, 0.41898, 0.60928, 0.34722, 0.59381, 0.28704, 0.58607, 0.24074, 0.5648, 0.19907, 0.55126, 0.19213, 0.54739, 0.21528, 0.54545, 0.27546, 0.53578, 0.33102, 0.54545, 0.38426, 0.5648, 0.44444, 0.58221, 0.50231, 0.59188, 0.5625, 0.58994, 0.60417, 0.59381, 0.61343, 3
0.46422, 0.63889, 0.46422, 0.63657, 0.46422, 0.63657, 0.46615, 0.63194, 0.46228, 0.63889, 0.46228, 0.62963, 0.46228, 0.625, 0.46035, 0.60185, 0.45455, 0.56019, 0.44294, 0.50694, 0.4294, 0.44676, 0.41779, 0.3912, 0.40426, 0.34259, 0.39652, 0.30556, 0.38491, 0.27778, 0.37524, 0.25926, 0.36557, 0.25463, 0.3559, 0.25231, 0.3501, 0.26389, 0.34623, 0.28009, 0.33656, 0.30556, 0.33075, 0.35648, 0.33656, 0.42593, 0.34816, 0.50463, 0.36364, 0.55324, 0.38685, 0.60185, 0.37911, 0.64352, 0.37718, 0.66204, 0.38104, 0.66667, 0.38491, 0.66435, 0.39265, 0.65509, 0.40426, 0.63889, 0.40812, 0.62037, 0.40426, 0.60417, 0.39845, 0.57407, 0.40039, 0.50694, 0.40426, 0.43287, 0.40039, 0.37269, 0.39265, 0.32639, 0.38685, 0.29398, 0.38104, 0.27778, 0.37524, 0.27315, 0.36944, 0.28009, 0.36364, 0.30093, 0.35977, 0.34491, 3
0.4971, 0.74074, 0.49903, 0.73843, 0.49903, 0.73843, 0.49903, 0.73843, 0.4971, 0.7338, 0.49323, 0.71991, 0.48356, 0.6875, 0.46809, 0.62963, 0.41779, 0.58565, 0.39458, 0.54167, 0.36944, 0.49074, 0.35977, 0.43519, 0.35977, 0.37731, 0.3559, 0.33333, 0.34816, 0.30093, 0.34429, 0.29861, 0.33269, 0.30324, 0.32495, 0.31944, 0.32495, 0.34259, 0.32108, 0.40046, 0.30754, 0.45139, 0.31915, 0.4838, 0.34429, 0.52083, 0.3559, 0.5787, 0.37718, 0.63657, 0.38878, 0.6875, 0.41393, 0.73148, 0.41973, 0.75231, 0.42166, 0.75, 0.42166, 0.74306, 0.4294, 0.7338, 0.43133, 0.71991, 0.4352, 0.68519, 0.43714, 0.63194, 0.41393, 0.58796, 0.39265, 0.5463, 0.39072, 0.50231, 0.39845, 0.44676, 0.40039, 0.39583, 0.38104, 0.35185, 0.3675, 0.33333, 0.3559, 0.33333, 0.35397, 0.34954, 0.35203, 0.37269, 0.35977, 0.43287, 3
0.56093, 0.19907, 0.56093, 0.19907, 0.55899, 0.19907, 0.56093, 0.19907, 0.56093, 0.19907, 0.55899, 0.19907, 0.56093, 0.19907, 0.56093, 0.19907, 0.56093, 0.19907, 0.55706, 0.19444, 0.55126, 0.19213, 0.54159, 0.18519, 0.52998, 0.18056, 0.51644, 0.17824, 0.49903, 0.17824, 0.47969, 0.1713, 0.45648, 0.1713, 0.43133, 0.1713, 0.40232, 0.17593, 0.37331, 0.18519, 0.34236, 0.19676, 0.31528, 0.20602, 0.29014, 0.21991, 0.26886, 0.23843, 0.24952, 0.26389, 0.23598, 0.28704, 0.22631, 0.31713, 0.22244, 0.35185, 0.22244, 0.38657, 0.22244, 0.4213, 0.22437, 0.4537, 0.23017, 0.49537, 0.24178, 0.53241, 0.25725, 0.56944, 0.27466, 0.60417, 0.29594, 0.63194, 0.32302, 0.65509, 0.34623, 0.67361, 0.36944, 0.69444, 0.40039, 0.71065, 0.43327, 0.72454, 0.46615, 0.73611, 0.50097, 0.74537, 0.53191, 0.75, 0.56093, 0.75231, 4
0.69632, 0.25463, 0.69632, 0.25463, 0.69632, 0.25463, 0.69632, 0.25463, 0.69632, 0.25231, 0.69439, 0.25231, 0.69246, 0.25231, 0.68859, 0.25, 0.68472, 0.24769, 0.67505, 0.24074, 0.65764, 0.22917, 0.63636, 0.21991, 0.61315, 0.20833, 0.58801, 0.20139, 0.56093, 0.19213, 0.52998, 0.18981, 0.50097, 0.19907, 0.47195, 0.20602, 0.44101, 0.21991, 0.41586, 0.24074, 0.39458, 0.2662, 0.37911, 0.2963, 0.36364, 0.3287, 0.35203, 0.36574, 0.34623, 0.40278, 0.34236, 0.44213, 0.34236, 0.48611, 0.34816, 0.52315, 0.36557, 0.56019, 0.39072, 0.59028, 0.42166, 0.62037, 0.45068, 0.6412, 0.47582, 0.66435, 0.4971, 0.68056, 0.52031, 0.68056, 0.55319, 0.6875, 0.58221, 0.69444, 0.59961, 0.69213, 0.62863, 0.69907, 0.67311, 0.69907, 0.70986, 0.69907, 0.73501, 0.7037, 0.75822, 0.70833, 0.76789, 0.71065, 0.77176, 0.71065, 4
0.50677, 0.25231, 0.50484, 0.24769, 0.5029, 0.24306, 0.49903, 0.24074, 0.4913, 0.23611, 0.48162, 0.23148, 0.46809, 0.22454, 0.44874, 0.21991, 0.42747, 0.21759, 0.40426, 0.22454, 0.37331, 0.22685, 0.34236, 0.23611, 0.30948, 0.25231, 0.27466, 0.2662, 0.24178, 0.28241, 0.21277, 0.30787, 0.20696, 0.31944, 0.19923, 0.33102, 0.20116, 0.34259, 0.19536, 0.35185, 0.19536, 0.37037, 0.20116, 0.38657, 0.20696, 0.40046, 0.21277, 0.42593, 0.22244, 0.45833, 0.24178, 0.49537, 0.26692, 0.53472, 0.294, 0.57407, 0.32302, 0.61343, 0.34816, 0.65278, 0.36944, 0.68287, 0.38878, 0.71065, 0.42166, 0.72685, 0.46615, 0.74074, 0.51838, 0.74537, 0.56867, 0.75, 0.60928, 0.75463, 0.64217, 0.75694, 0.66151, 0.75694, 0.67311, 0.75926, 0.67505, 0.75926, 0.67505, 0.75926, 0.67698, 0.75926, 0.67311, 0.75926, 0.67311, 0.75694, 4
0.52611, 0.40972, 0.52611, 0.40972, 0.52611, 0.40741, 0.52418, 0.40972, 0.52418, 0.40972, 0.52224, 0.40972, 0.52031, 0.40741, 0.51644, 0.40741, 0.50677, 0.40278, 0.49516, 0.39815, 0.48162, 0.3912, 0.46422, 0.38657, 0.44487, 0.38194, 0.42166, 0.37731, 0.39652, 0.375, 0.3675, 0.38426, 0.33849, 0.3912, 0.31335, 0.40278, 0.28627, 0.41898, 0.26112, 0.4375, 0.24178, 0.4537, 0.22631, 0.45833, 0.21277, 0.47222, 0.20116, 0.49074, 0.19536, 0.51157, 0.19342, 0.53009, 0.19536, 0.5625, 0.20116, 0.58796, 0.21277, 0.6088, 0.22437, 0.63426, 0.24565, 0.65741, 0.26692, 0.67824, 0.29594, 0.69676, 0.32495, 0.71528, 0.35977, 0.72917, 0.39265, 0.73611, 0.41973, 0.74306, 0.44874, 0.74306, 0.47389, 0.73843, 0.5029, 0.73148, 0.52418, 0.72222, 0.54352, 0.71759, 0.55126, 0.71065, 0.55513, 0.70833, 0.55513, 0.70602, 4
0.44874, 0.46065, 0.44874, 0.45833, 0.44874, 0.45602, 0.44874, 0.45833, 0.44874, 0.4537, 0.44874, 0.4537, 0.44874, 0.45139, 0.44681, 0.44676, 0.44101, 0.43981, 0.43327, 0.43287, 0.42166, 0.42361, 0.40812, 0.41435, 0.38878, 0.40741, 0.36364, 0.40278, 0.33849, 0.40278, 0.30754, 0.40741, 0.28046, 0.40972, 0.25725, 0.39815, 0.22824, 0.39815, 0.20116, 0.40278, 0.17408, 0.4213, 0.147, 0.43981, 0.12573, 0.45602, 0.10445, 0.46991, 0.071567, 0.48611, 0.052224, 0.51852, 0.046422, 0.55093, 0.040619, 0.58796, 0.048356, 0.62269, 0.067698, 0.65278, 0.088975, 0.67361, 0.11605, 0.68519, 0.1412, 0.7037, 0.16634, 0.71991, 0.19536, 0.72917, 0.2205, 0.74537, 0.24952, 0.75926, 0.2766, 0.76157, 0.31335, 0.76389, 0.34623, 0.76157, 0.37911, 0.75926, 0.40812, 0.75694, 0.43327, 0.75231, 0.45648, 0.75, 0.47776, 0.74537, 4
0.38685, 0.28009, 0.38878, 0.28009, 0.38878, 0.28009, 0.38878, 0.28009, 0.38685, 0.28009, 0.39265, 0.27546, 0.40232, 0.26157, 0.41586, 0.25, 0.43714, 0.24537, 0.45841, 0.25, 0.48356, 0.25231, 0.51064, 0.26389, 0.54352, 0.27315, 0.57834, 0.28935, 0.61122, 0.30556, 0.63636, 0.32176, 0.66151, 0.34259, 0.68279, 0.36806, 0.70213, 0.39815, 0.71954, 0.43287, 0.73501, 0.47454, 0.74081, 0.52083, 0.73694, 0.56481, 0.72534, 0.60648, 0.70793, 0.63889, 0.68665, 0.65972, 0.66731, 0.67824, 0.64603, 0.68981, 0.62282, 0.69676, 0.60348, 0.70833, 0.58607, 0.71065, 0.56867, 0.70833, 0.54932, 0.71065, 0.52998, 0.71759, 0.51257, 0.71528, 0.48936, 0.72222, 0.47002, 0.72454, 0.44681, 0.72685, 0.42747, 0.72222, 0.41006, 0.71759, 0.39265, 0.71065, 0.37718, 0.70602, 0.35977, 0.7037, 0.3501, 0.70139, 0.35203, 0.70139, 5
0.43327, 0.21991, 0.43327, 0.21991, 0.43327, 0.21991, 0.43714, 0.21528, 0.43907, 0.21065, 0.44294, 0.21065, 0.44681, 0.20833, 0.45261, 0.2037, 0.46035, 0.2037, 0.46615, 0.19907, 0.47389, 0.19676, 0.48356, 0.19444, 0.49323, 0.19213, 0.50484, 0.18981, 0.51838, 0.18981, 0.53385, 0.1875, 0.54739, 0.19444, 0.5648, 0.2037, 0.58414, 0.21065, 0.60348, 0.21991, 0.62089, 0.23148, 0.6383, 0.24769, 0.65571, 0.25463, 0.66925, 0.26852, 0.68665, 0.28241, 0.70019, 0.29861, 0.7118, 0.3125, 0.72147, 0.33102, 0.73308, 0.34722, 0.74081, 0.36343, 0.74855, 0.38194, 0.74662, 0.39583, 0.75242, 0.41435, 0.75629, 0.42824, 0.75822, 0.4375, 0.76209, 0.45139, 0.76789, 0.46759, 0.76789, 0.49074, 0.77176, 0.50463, 0.76983, 0.52083, 0.76983, 0.53472, 0.76596, 0.55324, 0.76402, 0.5625, 0.76015, 0.56481, 0.75242, 0.58333, 5
0.47389, 0.27546, 0.47389, 0.27546, 0.47582, 0.27315, 0.47776, 0.27315, 0.47969, 0.27315, 0.48356, 0.27083, 0.48549, 0.26852, 0.4913, 0.2662, 0.4971, 0.26389, 0.50484, 0.25926, 0.51257, 0.25694, 0.52224, 0.25463, 0.52998, 0.25, 0.54352, 0.24769, 0.55513, 0.24537, 0.56673, 0.24306, 0.58027, 0.24306, 0.59381, 0.24306, 0.60928, 0.24537, 0.62476, 0.24769, 0.64217, 0.25, 0.65764, 0.25694, 0.67311, 0.25926, 0.68859, 0.26852, 0.70406, 0.27546, 0.71567, 0.28472, 0.72727, 0.2963, 0.73694, 0.30787, 0.74855, 0.31944, 0.75242, 0.33565, 0.76209, 0.34722, 0.76789, 0.36111, 0.77563, 0.37269, 0.77369, 0.38426, 0.78143, 0.39815, 0.7853, 0.41204, 0.78917, 0.42824, 0.7911, 0.44213, 0.79497, 0.4537, 0.79497, 0.46991, 0.79884, 0.47917, 0.79884, 0.50463, 0.79884, 0.51852, 0.79884, 0.52778, 0.79497, 0.5463, 5
0.40619, 0.40509, 0.40619, 0.40278, 0.40619, 0.40278, 0.40812, 0.40509, 0.41006, 0.40278, 0.41199, 0.40278, 0.41973, 0.40046, 0.4294, 0.39583, 0.44101, 0.39352, 0.45841, 0.3912, 0.47582, 0.3912, 0.49323, 0.39583, 0.51064, 0.40509, 0.52998, 0.41898, 0.54932, 0.4375, 0.56867, 0.45602, 0.58607, 0.47685, 0.59961, 0.50231, 0.61122, 0.52315, 0.61896, 0.55093, 0.62282, 0.5787, 0.62669, 0.60417, 0.63056, 0.62963, 0.6325, 0.65509, 0.6325, 0.67593, 0.62669, 0.69676, 0.62089, 0.71296, 0.61122, 0.72454, 0.59768, 0.72917, 0.5764, 0.73611, 0.55899, 0.74074, 0.54159, 0.74074, 0.52031, 0.74074, 0.49903, 0.74306, 0.47776, 0.74537, 0.45841, 0.74537, 0.43907, 0.74074, 0.41973, 0.73611, 0.39845, 0.73148, 0.37911, 0.72685, 0.35977, 0.71991, 0.34429, 0.71296, 0.33269, 0.70833, 0.32689, 0.7037, 0.32108, 0.69676, 5
0.74275, 0.5, 0.74275, 0.5, 0.74275, 0.50231, 0.74275, 0.5, 0.74081, 0.49306, 0.73888, 0.47917, 0.73501, 0.4537, 0.73114, 0.42593, 0.72534, 0.39352, 0.71954, 0.36343, 0.70793, 0.3287, 0.69439, 0.29398, 0.67118, 0.26157, 0.6383, 0.2338, 0.59768, 0.21065, 0.55706, 0.19444, 0.51451, 0.18519, 0.47195, 0.18056, 0.4294, 0.1875, 0.39458, 0.20602, 0.37718, 0.23148, 0.35783, 0.25694, 0.33075, 0.28704, 0.30948, 0.3287, 0.294, 0.375, 0.28046, 0.42593, 0.26499, 0.48843, 0.25532, 0.55324, 0.25725, 0.61343, 0.27079, 0.66667, 0.29981, 0.71065, 0.33656, 0.75, 0.37524, 0.79398, 0.41393, 0.82639, 0.45648, 0.83333, 0.5029, 0.81944, 0.55319, 0.78704, 0.59768, 0.74769, 0.63636, 0.70833, 0.66731, 0.67361, 0.68665, 0.6412, 0.69052, 0.60648, 0.68859, 0.56713, 0.68472, 0.53009, 0.67698, 0.49306, 6
0.45068, 0.33102, 0.45068, 0.33102, 0.44874, 0.33102, 0.45068, 0.33102, 0.45068, 0.33102, 0.45068, 0.33102, 0.44874, 0.32639, 0.44681, 0.31713, 0.44294, 0.30324, 0.4352, 0.28704, 0.41973, 0.27778, 0.40039, 0.26852, 0.37331, 0.26157, 0.34429, 0.25926, 0.31915, 0.24537, 0.2882, 0.2662, 0.26112, 0.29167, 0.23598, 0.32176, 0.21663, 0.36111, 0.20116, 0.40046, 0.19729, 0.43056, 0.20309, 0.46759, 0.2147, 0.49306, 0.23017, 0.5162, 0.24758, 0.53935, 0.26306, 0.56481, 0.27853, 0.58333, 0.29594, 0.60648, 0.31528, 0.625, 0.33656, 0.6412, 0.35977, 0.65741, 0.39265, 0.68287, 0.43133, 0.70139, 0.47002, 0.71065, 0.51451, 0.70602, 0.55706, 0.69213, 0.59574, 0.67361, 0.61896, 0.66204, 0.64023, 0.64583, 0.65571, 0.62731, 0.66538, 0.6088, 0.67118, 0.5787, 0.66925, 0.55093, 0.66538, 0.51852, 0.66151, 0.47917, 6
0.40426, 0.43981, 0.40232, 0.43981, 0.40232, 0.44213, 0.39845, 0.44907, 0.40039, 0.44213, 0.40232, 0.43287, 0.40619, 0.42361, 0.41973, 0.40972, 0.43907, 0.40741, 0.46615, 0.39583, 0.49903, 0.38657, 0.54159, 0.37269, 0.59188, 0.36806, 0.64023, 0.37269, 0.68279, 0.38889, 0.72147, 0.41435, 0.74855, 0.45139, 0.76209, 0.49769, 0.76015, 0.54398, 0.74662, 0.5787, 0.73308, 0.59722, 0.7118, 0.60185, 0.68665, 0.6088, 0.65184, 0.62269, 0.61315, 0.63426, 0.5706, 0.6412, 0.53191, 0.6412, 0.4971, 0.63889, 0.46809, 0.62963, 0.44294, 0.62037, 0.41973, 0.59722, 0.40039, 0.57176, 0.38104, 0.54398, 0.36557, 0.5162, 0.3559, 0.49537, 0.35203, 0.47685, 0.35397, 0.46065, 0.3617, 0.43981, 0.37137, 0.42361, 0.38298, 0.40972, 0.39458, 0.40278, 0.40619, 0.40509, 0.41973, 0.40046, 0.43907, 0.39815, 0.46035, 0.39352, 6
0.68859, 0.30324, 0.68859, 0.30324, 0.69052, 0.30324, 0.68859, 0.30324, 0.68859, 0.30093, 0.69052, 0.29861, 0.69246, 0.2963, 0.69052, 0.28704, 0.68279, 0.27546, 0.67311, 0.26157, 0.65764, 0.24769, 0.6383, 0.2338, 0.61509, 0.22222, 0.58994, 0.21296, 0.56286, 0.20602, 0.53385, 0.20139, 0.50097, 0.19676, 0.47002, 0.19907, 0.43714, 0.21065, 0.41006, 0.23843, 0.38685, 0.2662, 0.37331, 0.30093, 0.36364, 0.34028, 0.3559, 0.375, 0.35783, 0.41204, 0.36944, 0.44907, 0.39265, 0.4838, 0.4236, 0.5162, 0.45648, 0.54167, 0.48549, 0.56481, 0.5087, 0.58565, 0.52611, 0.60417, 0.54932, 0.61343, 0.57447, 0.61343, 0.60735, 0.6088, 0.6383, 0.60185, 0.66731, 0.58333, 0.69052, 0.56713, 0.70986, 0.54398, 0.7234, 0.52083, 0.73114, 0.49769, 0.73888, 0.47222, 0.74081, 0.45139, 0.74081, 0.43287, 0.74275, 0.41667, 6
