@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.72921, 0.56481, 0.72921, 0.56481, 0.72921, 0.56481, 0.72727, 0.56713, 0.72727, 0.56481, 0.72727, 0.56944, 0.72534, 0.5787, 0.72147, 0.60185, 0.71954, 0.58333, 0.72921, 0.4838, 0.73694, 0.34954, 0.74081, 0.21296, 0.73694, 0.092593, 0.73114, 0.018519, 0.72727, 0.018519, 0.72727, 0.0625, 0.72727, 0.12269, 0.72727, 0.21296, 0.72921, 0.32176, 0.73114, 0.43981, 0.73888, 0.55093, 0.74662, 0.6412, 0.76209, 0.67361, 0.77176, 0.68981, 0.76209, 0.68056, 0.74662, 0.64352, 0.73114, 0.53472, 0.71954, 0.42361, 0.71567, 0.32639, 0.7118, 0.22454, 0.7176, 0.12269, 0.72727, 0.041667, 0.73114, 0.0, 0.72921, 0.0, 0.73308, 0.030093, 0.72921, 0.085648, 0.73501, 0.16667, 0.73694, 0.26389, 0.74081, 0.3588, 0.75242, 0.45139, 0.75435, 0.5463, 0.75629, 0.61111, 0.7795, 0.66667, 0.80851, 0.69907, 0.80464, 0.68981, 3
0.60155, 0.77315, 0.59768, 0.77315, 0.59961, 0.77315, 0.59381, 0.77083, 0.58801, 0.75, 0.59188, 0.7037, 0.58607, 0.63426, 0.58994, 0.55556, 0.59574, 0.46528, 0.60348, 0.37037, 0.60348, 0.28472, 0.59574, 0.20602, 0.58994, 0.17593, 0.58607, 0.17824, 0.58607, 0.21528, 0.58801, 0.29398, 0.59768, 0.37731, 0.61122, 0.43981, 0.62089, 0.50231, 0.61896, 0.55787, 0.61702, 0.60648, 0.61702, 0.65046, 0.61509, 0.69444, 0.64217, 0.72685, 0.6499, 0.74074, 0.6499, 0.7338, 0.61896, 0.7037, 0.62476, 0.64815, 0.62863, 0.59028, 0.6325, 0.52546, 0.63636, 0.4537, 0.6383, 0.37963, 0.64023, 0.30093, 0.6325, 0.22917, 0.62476, 0.16435, 0.62282, 0.15046, 0.62282, 0.15741, 0.62282, 0.21759, 0.6325, 0.30556, 0.64217, 0.39815, 0.6383, 0.47917, 0.6325, 0.52778, 0.6383, 0.57407, 0.6383, 0.63194, 0.6383, 0.6875, 3
0.47002, 0.67824, 0.47776, 0.67361, 0.46228, 0.67361, 0.46422, 0.66667, 0.46228, 0.66204, 0.46228, 0.6412, 0.4294, 0.62269, 0.41393, 0.57407, 0.38491, 0.51157, 0.35977, 0.4537, 0.32882, 0.40741, 0.29981, 0.36806, 0.27079, 0.32176, 0.26112, 0.28704, 0.23017, 0.28935, 0.2147, 0.30324, 0.30754, 0.25926, 0.2766, 0.29167, 0.28433, 0.37037, 0.30948, 0.42361, 0.32495, 0.48148, 0.36557, 0.53935, 0.38878, 0.59491, 0.4236, 0.625, 0.44294, 0.66204, 0.47389, 0.71296, 0.49323, 0.75231, 0.4913, 0.77083, 0.4913, 0.76852, 0.48743, 0.76852, 0.48356, 0.75694, 0.46035, 0.71296, 0.43133, 0.65278, 0.38685, 0.60648, 0.3501, 0.56019, 0.31141, 0.50231, 0.29594, 0.44444, 0.25532, 0.38657, 0.27079, 0.31713, 0.27079, 0.29167, 0.27273, 0.375, 0.294, 0.44444, 0.32689, 0.52546, 0.36557, 0.59028, 0.40039, 0.62269, 3
0.54545, 0.7662, 0.54739, 0.76389, 0.54545, 0.76389, 0.54739, 0.76389, 0.54159, 0.75694, 0.52611, 0.73611, 0.51451, 0.69676, 0.50484, 0.65046, 0.47389, 0.61111, 0.44681, 0.58102, 0.43714, 0.55324, 0.42553, 0.5162, 0.41779, 0.48148, 0.41199, 0.44907, 0.40619, 0.42593, 0.40232, 0.40741, 0.40232, 0.40741, 0.40039, 0.41435, 0.40426, 0.4213, 0.40426, 0.44213, 0.40232, 0.47917, 0.40039, 0.51852, 0.40619, 0.53241, 0.42553, 0.56481, 0.4294, 0.61111, 0.4352, 0.65278, 0.44294, 0.68519, 0.44681, 0.71528, 0.45261, 0.73611, 0.45261, 0.75, 0.44874, 0.75231, 0.45068, 0.74537, 0.45648, 0.74074, 0.45455, 0.72222, 0.45261, 0.68056, 0.44487, 0.61111, 0.40426, 0.54861, 0.38685, 0.52315, 0.37718, 0.48611, 0.36364, 0.44444, 0.35203, 0.41204, 0.34816, 0.40046, 0.34236, 0.39583, 0.34623, 0.40741, 0.34236, 0.41898, 3
0.45455, 0.19213, 0.45068, 0.19444, 0.44874, 0.19444, 0.44874, 0.19444, 0.44874, 0.19676, 0.45068, 0.19444, 0.44874, 0.19213, 0.44101, 0.18981, 0.4236, 0.18056, 0.40039, 0.17361, 0.37911, 0.16898, 0.35397, 0.1713, 0.33075, 0.1713, 0.30561, 0.17593, 0.2824, 0.18519, 0.25919, 0.20139, 0.23404, 0.22454, 0.21277, 0.25231, 0.19342, 0.28472, 0.17795, 0.31481, 0.16441, 0.35185, 0.15667, 0.38889, 0.15667, 0.42361, 0.16054, 0.46528, 0.16828, 0.50463, 0.18375, 0.53935, 0.20503, 0.56713, 0.22631, 0.59028, 0.25338, 0.61343, 0.28046, 0.63889, 0.30754, 0.65972, 0.33462, 0.68056, 0.36364, 0.69444, 0.39072, 0.70602, 0.42166, 0.71065, 0.45068, 0.70833, 0.47582, 0.70139, 0.5029, 0.69213, 0.52418, 0.68519, 0.54739, 0.67593, 0.56867, 0.66204, 0.58607, 0.65509, 0.59574, 0.65046, 0.60348, 0.64352, 0.60542, 0.64352, 4
0.5706, 0.19444, 0.5706, 0.19444, 0.5706, 0.19444, 0.5706, 0.19213, 0.5706, 0.19444, 0.56867, 0.19213, 0.56867, 0.19213, 0.56673, 0.19213, 0.56093, 0.1875, 0.55319, 0.18287, 0.54159, 0.17824, 0.52224, 0.1713, 0.49903, 0.16898, 0.47195, 0.16667, 0.44487, 0.16667, 0.41393, 0.17593, 0.38298, 0.18981, 0.35203, 0.20833, 0.32882, 0.22917, 0.30561, 0.25463, 0.28627, 0.28009, 0.27273, 0.31481, 0.26499, 0.35417, 0.26112, 0.39583, 0.25919, 0.43981, 0.26112, 0.48148, 0.26692, 0.52083, 0.27273, 0.55787, 0.28433, 0.58796, 0.29981, 0.61574, 0.31915, 0.63889, 0.33849, 0.65741, 0.35977, 0.67593, 0.38298, 0.69213, 0.41006, 0.7037, 0.43907, 0.70833, 0.46809, 0.71065, 0.4971, 0.71528, 0.52611, 0.71759, 0.55513, 0.71528, 0.58414, 0.71065, 0.61122, 0.70139, 0.63443, 0.69213, 0.65571, 0.68056, 0.67505, 0.67361, 4
0.51257, 0.3287, 0.51257, 0.3287, 0.51257, 0.3287, 0.51064, 0.3287, 0.51064, 0.32639, 0.51064, 0.3287, 0.5087, 0.32639, 0.50677, 0.32639, 0.50677, 0.32407, 0.50484, 0.32176, 0.49903, 0.32176, 0.49516, 0.31713, 0.48743, 0.3125, 0.47776, 0.30556, 0.47002, 0.2963, 0.45841, 0.29167, 0.44681, 0.28472, 0.43133, 0.28009, 0.41586, 0.27546, 0.40039, 0.27083, 0.38104, 0.2662, 0.3617, 0.26852, 0.34236, 0.27083, 0.32495, 0.27083, 0.31141, 0.27315, 0.29787, 0.27083, 0.27853, 0.28472, 0.25919, 0.30093, 0.24178, 0.32176, 0.22437, 0.34722, 0.20696, 0.37963, 0.19342, 0.41667, 0.17795, 0.43981, 0.16828, 0.46991, 0.16248, 0.5, 0.15667, 0.52546, 0.1528, 0.55556, 0.1528, 0.58102, 0.15667, 0.61574, 0.15861, 0.65278, 0.16054, 0.67361, 0.17021, 0.69444, 0.17795, 0.71528, 0.18569, 0.72685, 0.19923, 0.74769, 4
0.3675, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43056, 0.36364, 0.42824, 0.3617, 0.42593, 0.35977, 0.42361, 0.3559, 0.4213, 0.35203, 0.41898, 0.34623, 0.41898, 0.33849, 0.41435, 0.33075, 0.40972, 0.32108, 0.40741, 0.31335, 0.40509, 0.30174, 0.40509, 0.29207, 0.40509, 0.2824, 0.40278, 0.27079, 0.40046, 0.25919, 0.40278, 0.24758, 0.40509, 0.23404, 0.40741, 0.2205, 0.41204, 0.20696, 0.41667, 0.19149, 0.4213, 0.17795, 0.42593, 0.16441, 0.43287, 0.1528, 0.43519, 0.14313, 0.43981, 0.13346, 0.44444, 0.12379, 0.44907, 0.11219, 0.46065, 0.10638, 0.46065, 0.10058, 0.46528, 0.096712, 0.46991, 0.087041, 0.4838, 0.083172, 0.49769, 0.077369, 0.49769, 0.073501, 0.51389, 0.069632, 0.53009, 0.059961, 0.54167, 0.077369, 0.56019, 0.065764, 0.58102, 0.071567, 0.59954, 0.05029, 0.61806, 4
0.3675, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43056, 0.36364, 0.42824, 0.3617, 0.42593, 0.35977, 0.42361, 0.3559, 0.4213, 0.35203, 0.41898, 0.34623, 0.41898, 0.33849, 0.41435, 0.33075, 0.40972, 0.32108, 0.40741, 0.31335, 0.40509, 0.30174, 0.40509, 0.29207, 0.40509, 0.2824, 0.40278, 0.27079, 0.40046, 0.25919, 0.40278, 0.24758, 0.40509, 0.23404, 0.40741, 0.2205, 0.41204, 0.20696, 0.41667, 0.19149, 0.4213, 0.17795, 0.42593, 0.16441, 0.43287, 0.1528, 0.43519, 0.14313, 0.43981, 0.13346, 0.44444, 0.12379, 0.44907, 0.11219, 0.46065, 0.10638, 0.46065, 0.10058, 0.46528, 0.096712, 0.46991, 0.087041, 0.4838, 0.083172, 0.49769, 0.077369, 0.49769, 0.073501, 0.51389, 0.069632, 0.53009, 0.059961, 0.54167, 0.077369, 0.56019, 0.065764, 0.58102, 0.071567, 0.59954, 0.05029, 0.61806, 4
0.53385, 0.40741, 0.53385, 0.40972, 0.53578, 0.40741, 0.53385, 0.40972, 0.53385, 0.40741, 0.53191, 0.41435, 0.53191, 0.41204, 0.53385, 0.41204, 0.53385, 0.40972, 0.53385, 0.40972, 0.53385, 0.40972, 0.53578, 0.40741, 0.53772, 0.40509, 0.54352, 0.39583, 0.54739, 0.39352, 0.55513, 0.38657, 0.56286, 0.38194, 0.57253, 0.37269, 0.58221, 0.36806, 0.59574, 0.3588, 0.60928, 0.34954, 0.61896, 0.34491, 0.63443, 0.33796, 0.64797, 0.33565, 0.66538, 0.33333, 0.68085, 0.33333, 0.69826, 0.33333, 0.7176, 0.33102, 0.73694, 0.33102, 0.75629, 0.3287, 0.77563, 0.33102, 0.79497, 0.33333, 0.81431, 0.33565, 0.83559, 0.34259, 0.85687, 0.34722, 0.87427, 0.3588, 0.89555, 0.36806, 0.91296, 0.37963, 0.92843, 0.38657, 0.94391, 0.39815, 0.96132, 0.38194, 0.97099, 0.38426, 0.97872, 0.40278, 0.98839, 0.41204, 1.0, 0.4213, 5
0.40039, 0.19676, 0.40039, 0.19676, 0.39845, 0.19676, 0.39845, 0.19676, 0.40039, 0.19907, 0.40039, 0.19676, 0.40039, 0.19676, 0.40039, 0.19676, 0.40039, 0.19444, 0.40426, 0.19444, 0.41973, 0.18287, 0.45455, 0.16898, 0.50097, 0.15509, 0.55126, 0.15046, 0.60155, 0.15741, 0.65377, 0.18056, 0.69632, 0.21065, 0.73501, 0.25463, 0.76209, 0.30324, 0.78337, 0.34954, 0.80077, 0.39583, 0.80851, 0.4375, 0.81238, 0.47222, 0.80464, 0.50694, 0.7911, 0.53472, 0.77369, 0.55787, 0.75242, 0.58565, 0.72921, 0.6088, 0.706, 0.62731, 0.68472, 0.63889, 0.66151, 0.65278, 0.63636, 0.66667, 0.61122, 0.67593, 0.58607, 0.68519, 0.56286, 0.69213, 0.54739, 0.68981, 0.52998, 0.68981, 0.51064, 0.69444, 0.48936, 0.69676, 0.47195, 0.69213, 0.45261, 0.68981, 0.43327, 0.68519, 0.41393, 0.68056, 0.39652, 0.67361, 0.38104, 0.66667, 5
0.43907, 0.20602, 0.43714, 0.20602, 0.43714, 0.20602, 0.43714, 0.20602, 0.43714, 0.20833, 0.4352, 0.20833, 0.4352, 0.20833, 0.4352, 0.20833, 0.4352, 0.20833, 0.4352, 0.20833, 0.43327, 0.21065, 0.43133, 0.21296, 0.43133, 0.21065, 0.43327, 0.21065, 0.43327, 0.21065, 0.4294, 0.21065, 0.4294, 0.21065, 0.4294, 0.21296, 0.4294, 0.21065, 0.44101, 0.20602, 0.48356, 0.19444, 0.52998, 0.18287, 0.57253, 0.18056, 0.61509, 0.19213, 0.65764, 0.21528, 0.69246, 0.25, 0.72147, 0.29398, 0.74662, 0.34028, 0.76402, 0.38657, 0.77176, 0.43287, 0.76596, 0.47917, 0.74662, 0.52083, 0.7234, 0.56019, 0.69439, 0.59259, 0.66538, 0.61111, 0.64217, 0.63194, 0.60928, 0.65509, 0.57834, 0.68519, 0.54352, 0.70833, 0.51064, 0.71296, 0.47969, 0.71528, 0.44487, 0.71296, 0.41973, 0.71296, 0.39845, 0.70602, 0.38298, 0.69676, 5
0.49516, 0.29398, 0.49323, 0.29398, 0.4971, 0.28935, 0.4971, 0.28704, 0.50097, 0.28472, 0.50484, 0.28241, 0.5087, 0.27778, 0.51064, 0.27546, 0.51838, 0.27315, 0.52418, 0.2662, 0.53385, 0.26389, 0.53965, 0.25694, 0.54932, 0.25231, 0.55899, 0.24769, 0.5706, 0.24537, 0.58221, 0.24306, 0.59381, 0.24074, 0.60735, 0.24074, 0.62282, 0.24074, 0.6383, 0.24074, 0.65184, 0.24537, 0.66538, 0.25, 0.68085, 0.25694, 0.69052, 0.2662, 0.70019, 0.27778, 0.71373, 0.28472, 0.72147, 0.29861, 0.72727, 0.3125, 0.73501, 0.3287, 0.74275, 0.33565, 0.74662, 0.34722, 0.75435, 0.36111, 0.76015, 0.37037, 0.75822, 0.38426, 0.76209, 0.39583, 0.76596, 0.41204, 0.76983, 0.4213, 0.77176, 0.43056, 0.77369, 0.45139, 0.77369, 0.47222, 0.77563, 0.48611, 0.7795, 0.49306, 0.78143, 0.50926, 0.78143, 0.52315, 0.7795, 0.53704, 5
0.31721, 0.41435, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.4213, 0.31528, 0.41898, 0.31335, 0.4213, 0.31335, 0.42361, 0.31528, 0.42361, 0.31721, 0.4213, 0.32108, 0.41898, 0.32689, 0.41204, 0.33462, 0.40509, 0.34623, 0.39583, 0.36364, 0.38657, 0.38491, 0.37963, 0.40619, 0.37963, 0.4294, 0.38426, 0.45261, 0.39352, 0.47776, 0.40509, 0.50484, 0.42361, 0.52805, 0.44213, 0.54932, 0.46759, 0.56286, 0.49769, 0.57253, 0.52778, 0.5764, 0.55787, 0.5764, 0.58333, 0.56867, 0.60417, 0.56093, 0.625, 0.54932, 0.6412, 0.53385, 0.65741, 0.51451, 0.66898, 0.49323, 0.68056, 0.47389, 0.68519, 0.45261, 0.68981, 0.4294, 0.69213, 0.40426, 0.69676, 0.37524, 0.69907, 0.34816, 0.69907, 0.32302, 0.69676, 0.29981, 0.68981, 0.27853, 0.67593, 0.26112, 0.66435, 5
0.74081, 0.45833, 0.74081, 0.46065, 0.74081, 0.45833, 0.74081, 0.46065, 0.74081, 0.45833, 0.74081, 0.45602, 0.73888, 0.43981, 0.73308, 0.41435, 0.72727, 0.38657, 0.71954, 0.3588, 0.706, 0.3287, 0.68665, 0.29861, 0.66344, 0.27546, 0.63443, 0.25231, 0.60155, 0.2338, 0.56673, 0.21528, 0.52805, 0.21065, 0.4913, 0.20602, 0.45455, 0.21296, 0.41199, 0.21991, 0.3675, 0.24537, 0.32882, 0.28009, 0.30174, 0.32407, 0.28433, 0.36806, 0.27466, 0.41435, 0.26886, 0.46065, 0.26886, 0.51389, 0.27466, 0.56713, 0.29594, 0.61111, 0.32689, 0.64352, 0.3617, 0.67361, 0.39458, 0.69676, 0.42553, 0.71065, 0.46035, 0.72454, 0.49323, 0.73843, 0.52224, 0.74074, 0.55513, 0.7338, 0.59381, 0.71296, 0.63056, 0.6875, 0.65184, 0.66667, 0.69439, 0.62963, 0.71567, 0.60417, 0.71954, 0.5787, 0.72147, 0.55787, 0.7234, 0.53472, 6
0.4971, 0.26389, 0.49903, 0.26389, 0.49903, 0.26157, 0.49903, 0.26157, 0.50097, 0.26157, 0.50097, 0.26389, 0.49903, 0.26389, 0.49903, 0.27083, 0.49903, 0.27315, 0.50097, 0.27546, 0.50097, 0.27315, 0.50097, 0.2662, 0.49516, 0.25, 0.47969, 0.21759, 0.44874, 0.19444, 0.41199, 0.18519, 0.36557, 0.19907, 0.30561, 0.23843, 0.24952, 0.31713, 0.2205, 0.40972, 0.21083, 0.54167, 0.2205, 0.66667, 0.24952, 0.7662, 0.29787, 0.87037, 0.37524, 0.95833, 0.44487, 0.9838, 0.40039, 0.84259, 0.46809, 0.77778, 0.54352, 0.72685, 0.57834, 0.66667, 0.59961, 0.61806, 0.61509, 0.57176, 0.6383, 0.50926, 0.66151, 0.45139, 0.68085, 0.40278, 0.69246, 0.35648, 0.69632, 0.31019, 0.69439, 0.2662, 0.67505, 0.22917, 0.6383, 0.20139, 0.58607, 0.18287, 0.52418, 0.18056, 0.47195, 0.19676, 0.45648, 0.22222, 0.46035, 0.23148, 6
0.75822, 0.36574, 0.76015, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36343, 0.75629, 0.34491, 0.75048, 0.32639, 0.74275, 0.30093, 0.72921, 0.26852, 0.70986, 0.23611, 0.68279, 0.20139, 0.6499, 0.1713, 0.61896, 0.15278, 0.58027, 0.14583, 0.54159, 0.14815, 0.50097, 0.15972, 0.46809, 0.18287, 0.43133, 0.20833, 0.39845, 0.24306, 0.36944, 0.28935, 0.35203, 0.34491, 0.34623, 0.40046, 0.3559, 0.45602, 0.37911, 0.50463, 0.41393, 0.55093, 0.44874, 0.58796, 0.48162, 0.61574, 0.51838, 0.64352, 0.55319, 0.66204, 0.58994, 0.6713, 0.63056, 0.66667, 0.67118, 0.65278, 0.70406, 0.62963, 0.73888, 0.59954, 0.76596, 0.56944, 0.7795, 0.53472, 0.7853, 0.49769, 0.78917, 0.46528, 0.7911, 0.43056, 0.79497, 0.39815, 0.79497, 0.36806, 0.79304, 0.34028, 0.78917, 0.32176, 6
0.84526, 0.51157, 0.84526, 0.51157, 0.84526, 0.51157, 0.84333, 0.51157, 0.84526, 0.51157, 0.84526, 0.51157, 0.84526, 0.50926, 0.8472, 0.50463, 0.84913, 0.49306, 0.85106, 0.47222, 0.8472, 0.44444, 0.84333, 0.40972, 0.83366, 0.36806, 0.82012, 0.33102, 0.80464, 0.2963, 0.7795, 0.25694, 0.75822, 0.21065, 0.72147, 0.17593, 0.67892, 0.14583, 0.63056, 0.12963, 0.5764, 0.13194, 0.51064, 0.15278, 0.44294, 0.1875, 0.38491, 0.23611, 0.3501, 0.29167, 0.33849, 0.35648, 0.33075, 0.42593, 0.33462, 0.49306, 0.34429, 0.55324, 0.36364, 0.60648, 0.39265, 0.65278, 0.4352, 0.68519, 0.47582, 0.71528, 0.51257, 0.71759, 0.55706, 0.72222, 0.61122, 0.7338, 0.67118, 0.72454, 0.72727, 0.70602, 0.77756, 0.68056, 0.81238, 0.65278, 0.83559, 0.62037, 0.83366, 0.59954, 0.83752, 0.57176, 0.83752, 0.5463, 0.83366, 0.5162, 6
