@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.73501, 0.60648, 0.73501, 0.6088, 0.73501, 0.6088, 0.73501, 0.60648, 0.73694, 0.59491, 0.73694, 0.57176, 0.73114, 0.55324, 0.7234, 0.53241, 0.72147, 0.49306, 0.71567, 0.43519, 0.70793, 0.37037, 0.70406, 0.3125, 0.70406, 0.26389, 0.69826, 0.22222, 0.69632, 0.19907, 0.69826, 0.21296, 0.69826, 0.26157, 0.69632, 0.31944, 0.70019, 0.37269, 0.706, 0.43287, 0.70793, 0.48148, 0.71373, 0.52546, 0.72147, 0.55556, 0.7234, 0.58102, 0.70986, 0.6088, 0.706, 0.625, 0.70793, 0.62731, 0.71373, 0.61806, 0.72534, 0.59491, 0.73308, 0.56713, 0.72921, 0.53935, 0.72534, 0.49537, 0.7176, 0.44444, 0.70986, 0.38657, 0.70019, 0.33102, 0.69052, 0.27546, 0.68472, 0.22454, 0.67505, 0.18287, 0.66731, 0.16667, 0.66925, 0.18519, 0.67698, 0.23611, 0.68472, 0.30093, 0.69439, 0.37037, 0.70406, 0.44676, 0.7118, 0.50926, 3
0.78917, 0.65509, 0.78917, 0.65972, 0.78917, 0.65741, 0.78917, 0.65741, 0.7911, 0.65741, 0.7911, 0.65278, 0.7911, 0.65046, 0.7853, 0.63889, 0.77756, 0.60417, 0.77369, 0.54398, 0.77176, 0.47454, 0.77176, 0.40741, 0.77563, 0.35185, 0.77563, 0.30324, 0.77756, 0.26389, 0.7795, 0.22917, 0.78143, 0.21065, 0.78143, 0.2037, 0.7795, 0.21296, 0.77563, 0.23843, 0.76983, 0.28241, 0.76209, 0.33333, 0.76015, 0.39815, 0.75822, 0.46759, 0.75435, 0.53009, 0.75629, 0.58796, 0.76402, 0.62269, 0.76789, 0.65972, 0.76402, 0.69676, 0.75822, 0.71991, 0.75629, 0.72917, 0.75435, 0.73148, 0.75629, 0.7338, 0.76015, 0.71991, 0.76596, 0.69907, 0.76983, 0.65972, 0.76789, 0.62037, 0.76596, 0.5787, 0.77176, 0.5162, 0.7795, 0.44907, 0.7853, 0.39583, 0.7911, 0.34259, 0.79884, 0.29861, 0.80271, 0.2662, 0.80464, 0.23611, 3
0.58607, 0.74537, 0.58607, 0.74537, 0.58414, 0.74306, 0.58414, 0.74306, 0.58414, 0.74306, 0.58414, 0.74537, 0.58414, 0.74537, 0.57834, 0.72454, 0.57834, 0.65972, 0.58221, 0.5787, 0.5764, 0.4838, 0.56673, 0.3912, 0.55899, 0.30093, 0.55126, 0.20602, 0.54352, 0.17361, 0.53578, 0.18519, 0.54352, 0.25463, 0.55126, 0.35417, 0.56286, 0.44676, 0.57253, 0.53241, 0.5764, 0.59722, 0.57834, 0.64583, 0.58607, 0.69213, 0.59381, 0.71991, 0.60542, 0.73843, 0.60735, 0.7338, 0.59574, 0.71991, 0.59381, 0.67593, 0.59768, 0.61806, 0.59768, 0.55324, 0.59574, 0.47222, 0.58414, 0.40278, 0.56867, 0.34028, 0.54739, 0.27778, 0.53191, 0.25, 0.53191, 0.25231, 0.53772, 0.28009, 0.53965, 0.3588, 0.54739, 0.43519, 0.56867, 0.50926, 0.5764, 0.58102, 0.5764, 0.63426, 0.58994, 0.68056, 0.60735, 0.71528, 0.61509, 0.75926, 3
0.44681, 0.69907, 0.44101, 0.7037, 0.43907, 0.7037, 0.43714, 0.70139, 0.44101, 0.68519, 0.45068, 0.6412, 0.45841, 0.5787, 0.47002, 0.50463, 0.47582, 0.42361, 0.48743, 0.34491, 0.4971, 0.27778, 0.4913, 0.22685, 0.48936, 0.1875, 0.48936, 0.15972, 0.4913, 0.15509, 0.49323, 0.15972, 0.49323, 0.18519, 0.4971, 0.24074, 0.50677, 0.30556, 0.4971, 0.38194, 0.47776, 0.46296, 0.46422, 0.54398, 0.45841, 0.62269, 0.46615, 0.68056, 0.45841, 0.72685, 0.45068, 0.74537, 0.44874, 0.75231, 0.45648, 0.75694, 0.44681, 0.75926, 0.43907, 0.72685, 0.4294, 0.66204, 0.41973, 0.59028, 0.41973, 0.5162, 0.4236, 0.44444, 0.41973, 0.37269, 0.41586, 0.31019, 0.41393, 0.26157, 0.41006, 0.23148, 0.41006, 0.2037, 0.41006, 0.18056, 0.41199, 0.1713, 0.41779, 0.17593, 0.42166, 0.20139, 0.43327, 0.24769, 0.44681, 0.31713, 3
0.48936, 0.66898, 0.4913, 0.6713, 0.48936, 0.6713, 0.48743, 0.6713, 0.48549, 0.66898, 0.46809, 0.65741, 0.46035, 0.60185, 0.45841, 0.52546, 0.46228, 0.44213, 0.45455, 0.3588, 0.43907, 0.29167, 0.42747, 0.23611, 0.42166, 0.2037, 0.41393, 0.19213, 0.41393, 0.19213, 0.41006, 0.21991, 0.42166, 0.26389, 0.44874, 0.3287, 0.46615, 0.40278, 0.47582, 0.48148, 0.48356, 0.5625, 0.49516, 0.64815, 0.51257, 0.6713, 0.52611, 0.69444, 0.52611, 0.69444, 0.52805, 0.69444, 0.52805, 0.69444, 0.51644, 0.67361, 0.4913, 0.63657, 0.47969, 0.5625, 0.47002, 0.49074, 0.45841, 0.4213, 0.44487, 0.35648, 0.43327, 0.30556, 0.41973, 0.26852, 0.41199, 0.23148, 0.41006, 0.20833, 0.41006, 0.19676, 0.41006, 0.19444, 0.41393, 0.19907, 0.41586, 0.21991, 0.4294, 0.26157, 0.45455, 0.31713, 0.47969, 0.39352, 0.49903, 0.47685, 3
0.62089, 0.23148, 0.62089, 0.23148, 0.62282, 0.22917, 0.62476, 0.22917, 0.62476, 0.22917, 0.62476, 0.22917, 0.62282, 0.22917, 0.62476, 0.22917, 0.62476, 0.23148, 0.62282, 0.23148, 0.62282, 0.23148, 0.62089, 0.22917, 0.61896, 0.22917, 0.61509, 0.22454, 0.60928, 0.22222, 0.59961, 0.21528, 0.58607, 0.21296, 0.56867, 0.21065, 0.54739, 0.21296, 0.52418, 0.21991, 0.49903, 0.23611, 0.47195, 0.25463, 0.44487, 0.27546, 0.41779, 0.29861, 0.39265, 0.32176, 0.37137, 0.34491, 0.3559, 0.37269, 0.34816, 0.39583, 0.34623, 0.42824, 0.3501, 0.46296, 0.35977, 0.49769, 0.37331, 0.53009, 0.38685, 0.5625, 0.40426, 0.59259, 0.42553, 0.61806, 0.44874, 0.6412, 0.47389, 0.66204, 0.49903, 0.6875, 0.52805, 0.70833, 0.55513, 0.72685, 0.58221, 0.73843, 0.61122, 0.74769, 0.64217, 0.75694, 0.67118, 0.75694, 0.70213, 0.75463, 4
0.68665, 0.2037, 0.68665, 0.20602, 0.68472, 0.20602, 0.68665, 0.2037, 0.68472, 0.2037, 0.68472, 0.20602, 0.68085, 0.20139, 0.66925, 0.19444, 0.64797, 0.17824, 0.61509, 0.16667, 0.58607, 0.15046, 0.55319, 0.14815, 0.51644, 0.15046, 0.48356, 0.16204, 0.45648, 0.18056, 0.43327, 0.20602, 0.41006, 0.23843, 0.38878, 0.26852, 0.36557, 0.30093, 0.34816, 0.33333, 0.34623, 0.375, 0.35397, 0.41667, 0.37137, 0.45833, 0.39072, 0.5, 0.41199, 0.53704, 0.43133, 0.56713, 0.45068, 0.59722, 0.47002, 0.62731, 0.49516, 0.65741, 0.52418, 0.67824, 0.55513, 0.69213, 0.58414, 0.69213, 0.61509, 0.69444, 0.64603, 0.69213, 0.69439, 0.68981, 0.73114, 0.69213, 0.76209, 0.6875, 0.7853, 0.68287, 0.80658, 0.68056, 0.81431, 0.68519, 0.81238, 0.6875, 0.81044, 0.6875, 0.81238, 0.68287, 0.81431, 0.68287, 0.81625, 0.68056, 4
0.50677, 0.25463, 0.50484, 0.25231, 0.50484, 0.25463, 0.5029, 0.25, 0.4971, 0.24537, 0.48356, 0.24074, 0.46228, 0.23148, 0.43327, 0.22222, 0.40039, 0.22454, 0.36364, 0.23611, 0.32495, 0.25, 0.2824, 0.26852, 0.24178, 0.2963, 0.21277, 0.3287, 0.19923, 0.35417, 0.19923, 0.37731, 0.19729, 0.39815, 0.2089, 0.41204, 0.22244, 0.43287, 0.23211, 0.45833, 0.24952, 0.49306, 0.2882, 0.52083, 0.32495, 0.55787, 0.37137, 0.59491, 0.41973, 0.625, 0.46228, 0.65046, 0.50484, 0.66667, 0.53578, 0.67361, 0.5706, 0.67824, 0.60348, 0.6875, 0.63443, 0.6875, 0.65377, 0.68981, 0.66344, 0.69213, 0.66344, 0.69444, 0.65764, 0.69444, 0.64797, 0.69907, 0.64023, 0.70139, 0.63636, 0.70139, 0.63443, 0.70139, 0.6325, 0.7037, 0.62863, 0.70139, 0.62863, 0.7037, 0.62863, 0.70139, 0.6325, 0.70139, 0.6325, 0.70139, 4
0.44874, 0.46065, 0.44874, 0.45833, 0.44874, 0.45602, 0.44874, 0.45833, 0.44874, 0.4537, 0.44874, 0.4537, 0.44874, 0.45139, 0.44681, 0.44676, 0.44101, 0.43981, 0.43327, 0.43287, 0.42166, 0.42361, 0.40812, 0.41435, 0.38878, 0.40741, 0.36364, 0.40278, 0.33849, 0.40278, 0.30754, 0.40741, 0.28046, 0.40972, 0.25725, 0.39815, 0.22824, 0.39815, 0.20116, 0.40278, 0.17408, 0.4213, 0.147, 0.43981, 0.12573, 0.45602, 0.10445, 0.46991, 0.071567, 0.48611, 0.052224, 0.51852, 0.046422, 0.55093, 0.040619, 0.58796, 0.048356, 0.62269, 0.067698, 0.65278, 0.088975, 0.67361, 0.11605, 0.68519, 0.1412, 0.7037, 0.16634, 0.71991, 0.19536, 0.72917, 0.2205, 0.74537, 0.24952, 0.75926, 0.2766, 0.76157, 0.31335, 0.76389, 0.34623, 0.76157, 0.37911, 0.75926, 0.40812, 0.75694, 0.43327, 0.75231, 0.45648, 0.75, 0.47776, 0.74537, 4
0.40039, 0.27778, 0.40039, 0.27778, 0.39845, 0.27778, 0.39845, 0.27778, 0.39845, 0.27778, 0.40039, 0.27546, 0.40232, 0.27315, 0.40812, 0.2662, 0.41973, 0.25926, 0.43327, 0.24769, 0.45261, 0.23611, 0.47582, 0.22917, 0.50484, 0.22454, 0.53578, 0.22454, 0.57447, 0.22917, 0.61509, 0.24074, 0.65377, 0.25463, 0.68859, 0.27546, 0.71954, 0.31019, 0.74275, 0.34722, 0.75435, 0.38657, 0.76402, 0.4213, 0.76789, 0.45139, 0.76789, 0.47917, 0.76015, 0.50694, 0.75048, 0.53704, 0.72921, 0.5625, 0.71373, 0.58796, 0.69439, 0.61343, 0.67505, 0.62963, 0.65571, 0.64352, 0.63443, 0.65972, 0.61509, 0.68056, 0.59574, 0.69676, 0.5706, 0.69676, 0.55513, 0.70833, 0.52998, 0.71759, 0.50677, 0.72222, 0.48743, 0.72454, 0.46422, 0.71991, 0.44874, 0.71759, 0.42747, 0.71065, 0.41393, 0.7037, 0.40039, 0.69676, 0.38491, 0.68519, 5
0.46228, 0.19907, 0.46615, 0.19676, 0.47002, 0.19444, 0.47389, 0.19213, 0.47969, 0.18981, 0.48549, 0.1875, 0.49323, 0.18287, 0.49903, 0.18287, 0.50484, 0.17824, 0.51064, 0.17593, 0.51644, 0.17361, 0.52611, 0.1713, 0.53578, 0.16898, 0.54739, 0.1713, 0.56286, 0.1713, 0.57834, 0.1713, 0.59381, 0.17593, 0.61315, 0.18056, 0.63056, 0.18519, 0.6499, 0.18981, 0.66731, 0.19676, 0.68279, 0.2037, 0.70019, 0.21065, 0.71954, 0.22222, 0.73694, 0.23148, 0.75629, 0.24306, 0.77563, 0.25694, 0.79304, 0.27083, 0.81238, 0.28704, 0.82785, 0.30324, 0.83946, 0.32176, 0.85493, 0.34028, 0.8646, 0.3588, 0.87427, 0.37963, 0.88395, 0.39815, 0.88588, 0.41204, 0.89168, 0.43519, 0.89942, 0.45602, 0.90329, 0.47917, 0.90716, 0.49769, 0.90716, 0.51852, 0.90522, 0.53935, 0.90329, 0.55787, 0.89942, 0.57176, 0.89749, 0.58333, 5
0.44874, 0.26852, 0.45068, 0.27083, 0.44874, 0.26852, 0.44874, 0.27083, 0.44874, 0.27083, 0.44681, 0.27083, 0.44874, 0.26852, 0.45455, 0.26389, 0.46228, 0.25694, 0.47969, 0.25231, 0.4971, 0.24769, 0.51838, 0.24537, 0.54352, 0.24769, 0.57447, 0.24769, 0.60735, 0.25694, 0.64023, 0.27083, 0.66925, 0.28704, 0.69632, 0.30556, 0.71567, 0.32639, 0.73114, 0.35185, 0.74275, 0.37963, 0.74662, 0.40741, 0.74275, 0.43287, 0.74855, 0.44676, 0.75435, 0.46991, 0.76015, 0.49769, 0.76596, 0.5162, 0.76596, 0.53472, 0.76402, 0.55324, 0.75822, 0.5625, 0.74468, 0.5787, 0.73114, 0.58565, 0.71373, 0.59954, 0.69439, 0.62269, 0.68665, 0.63657, 0.67311, 0.65741, 0.6499, 0.6713, 0.62476, 0.67593, 0.59574, 0.68287, 0.5706, 0.68519, 0.54352, 0.68519, 0.52418, 0.68519, 0.50677, 0.6875, 0.49516, 0.68981, 0.48743, 0.69213, 5
0.40619, 0.40509, 0.40619, 0.40278, 0.40619, 0.40278, 0.40812, 0.40509, 0.41006, 0.40278, 0.41199, 0.40278, 0.41973, 0.40046, 0.4294, 0.39583, 0.44101, 0.39352, 0.45841, 0.3912, 0.47582, 0.3912, 0.49323, 0.39583, 0.51064, 0.40509, 0.52998, 0.41898, 0.54932, 0.4375, 0.56867, 0.45602, 0.58607, 0.47685, 0.59961, 0.50231, 0.61122, 0.52315, 0.61896, 0.55093, 0.62282, 0.5787, 0.62669, 0.60417, 0.63056, 0.62963, 0.6325, 0.65509, 0.6325, 0.67593, 0.62669, 0.69676, 0.62089, 0.71296, 0.61122, 0.72454, 0.59768, 0.72917, 0.5764, 0.73611, 0.55899, 0.74074, 0.54159, 0.74074, 0.52031, 0.74074, 0.49903, 0.74306, 0.47776, 0.74537, 0.45841, 0.74537, 0.43907, 0.74074, 0.41973, 0.73611, 0.39845, 0.73148, 0.37911, 0.72685, 0.35977, 0.71991, 0.34429, 0.71296, 0.33269, 0.70833, 0.32689, 0.7037, 0.32108, 0.69676, 5
0.42553, 0.38657, 0.42553, 0.38657, 0.42553, 0.38657, 0.42553, 0.38657, 0.4236, 0.38889, 0.42553, 0.38889, 0.43133, 0.38889, 0.44101, 0.3912, 0.45648, 0.39583, 0.47389, 0.40509, 0.49323, 0.41667, 0.5087, 0.42824, 0.52611, 0.44907, 0.53772, 0.47222, 0.54352, 0.49537, 0.54739, 0.51389, 0.54932, 0.53241, 0.54545, 0.55093, 0.54159, 0.56481, 0.53578, 0.57639, 0.52998, 0.59259, 0.52805, 0.60648, 0.52224, 0.62269, 0.52031, 0.63426, 0.53965, 0.64352, 0.53772, 0.66435, 0.53385, 0.68056, 0.53191, 0.69676, 0.52805, 0.70833, 0.51451, 0.71759, 0.4971, 0.72222, 0.47582, 0.72454, 0.46035, 0.72454, 0.44101, 0.71991, 0.42553, 0.70833, 0.40426, 0.68981, 0.38298, 0.6713, 0.35783, 0.65046, 0.33656, 0.63194, 0.31335, 0.61111, 0.29594, 0.59028, 0.28046, 0.57407, 0.26692, 0.5625, 0.25338, 0.55324, 0.24371, 0.5463, 5
0.69826, 0.43981, 0.69632, 0.43981, 0.69632, 0.43981, 0.69632, 0.43981, 0.69826, 0.43056, 0.69439, 0.40509, 0.69052, 0.37037, 0.68279, 0.34259, 0.67118, 0.31481, 0.65184, 0.28241, 0.63056, 0.25231, 0.60542, 0.22454, 0.5764, 0.20602, 0.54545, 0.19444, 0.51257, 0.18981, 0.48549, 0.1875, 0.45841, 0.18981, 0.42553, 0.2037, 0.38685, 0.22454, 0.35397, 0.25463, 0.33462, 0.29167, 0.32495, 0.33333, 0.31915, 0.37963, 0.31915, 0.43519, 0.32302, 0.48843, 0.33462, 0.53935, 0.3559, 0.59028, 0.38878, 0.63194, 0.42553, 0.6713, 0.46422, 0.71065, 0.50677, 0.74074, 0.55126, 0.75463, 0.59574, 0.75926, 0.64217, 0.75, 0.68472, 0.7338, 0.72147, 0.71065, 0.74662, 0.68519, 0.75822, 0.65972, 0.76789, 0.63657, 0.76789, 0.61343, 0.76596, 0.58796, 0.76015, 0.56019, 0.75048, 0.53009, 0.73694, 0.50231, 0.72534, 0.46991, 6
0.57834, 0.24769, 0.57834, 0.24769, 0.57834, 0.25, 0.57447, 0.24306, 0.55126, 0.22917, 0.51064, 0.21296, 0.46228, 0.21065, 0.40812, 0.22685, 0.35977, 0.25463, 0.30948, 0.30093, 0.26886, 0.34722, 0.24371, 0.38889, 0.23404, 0.41204, 0.23791, 0.44444, 0.24371, 0.48843, 0.25919, 0.53009, 0.27853, 0.56713, 0.30754, 0.60417, 0.34236, 0.6412, 0.37718, 0.67824, 0.41586, 0.70602, 0.45261, 0.72685, 0.49323, 0.7338, 0.52998, 0.72917, 0.56093, 0.72917, 0.59188, 0.72454, 0.62669, 0.71759, 0.66151, 0.69907, 0.69826, 0.68056, 0.72534, 0.66435, 0.74468, 0.65972, 0.76015, 0.64352, 0.77369, 0.62037, 0.79497, 0.59028, 0.81431, 0.55556, 0.82785, 0.50463, 0.83946, 0.44676, 0.84913, 0.39583, 0.84526, 0.34491, 0.83172, 0.30093, 0.81044, 0.2662, 0.78143, 0.23843, 0.74081, 0.21065, 0.69826, 0.19213, 0.65571, 0.18287, 6
0.44681, 0.69907, 0.44681, 0.69676, 0.44681, 0.69444, 0.44874, 0.69444, 0.44874, 0.69444, 0.44874, 0.69213, 0.45068, 0.68981, 0.45261, 0.6875, 0.45261, 0.67824, 0.45261, 0.66898, 0.45068, 0.65741, 0.44874, 0.63426, 0.44681, 0.6088, 0.44294, 0.58333, 0.43714, 0.55324, 0.42553, 0.52546, 0.41006, 0.5, 0.38685, 0.47685, 0.36364, 0.46296, 0.33462, 0.4537, 0.30368, 0.4537, 0.27273, 0.46065, 0.24565, 0.47454, 0.21857, 0.49537, 0.19536, 0.51157, 0.17408, 0.52778, 0.15861, 0.54398, 0.1528, 0.55556, 0.14313, 0.59028, 0.1412, 0.62963, 0.14507, 0.66898, 0.1528, 0.70602, 0.17021, 0.73843, 0.18762, 0.76389, 0.2147, 0.77778, 0.24758, 0.78704, 0.2766, 0.79861, 0.31335, 0.80324, 0.34816, 0.80324, 0.38104, 0.7963, 0.41006, 0.78704, 0.4352, 0.77315, 0.45841, 0.75463, 0.47776, 0.7338, 0.48743, 0.71528, 6
0.36944, 0.63426, 0.36944, 0.63426, 0.36944, 0.63426, 0.36944, 0.63194, 0.36944, 0.63426, 0.37137, 0.63426, 0.36944, 0.63426, 0.37137, 0.63194, 0.37137, 0.62963, 0.37331, 0.625, 0.37524, 0.61574, 0.37718, 0.6088, 0.37524, 0.60185, 0.36557, 0.56944, 0.3559, 0.55093, 0.34429, 0.53009, 0.32882, 0.51157, 0.30948, 0.49306, 0.29014, 0.47917, 0.26886, 0.46991, 0.24758, 0.46759, 0.22437, 0.46759, 0.20309, 0.46991, 0.18375, 0.47685, 0.16248, 0.4838, 0.14313, 0.49537, 0.13153, 0.51157, 0.12766, 0.52546, 0.12186, 0.55556, 0.11412, 0.59028, 0.10832, 0.625, 0.094778, 0.65972, 0.092843, 0.68981, 0.11412, 0.72454, 0.12959, 0.74537, 0.147, 0.76157, 0.1528, 0.77083, 0.17215, 0.78241, 0.19536, 0.79398, 0.21857, 0.79861, 0.24371, 0.80093, 0.26692, 0.7963, 0.294, 0.78935, 0.31528, 0.78241, 0.33849, 0.77083, 6
