@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.41006, 0.27778, 0.41006, 0.27546, 0.41006, 0.27546, 0.41006, 0.27546, 0.41006, 0.27546, 0.41199, 0.27546, 0.41586, 0.27083, 0.42166, 0.26852, 0.43327, 0.26389, 0.44874, 0.25463, 0.46422, 0.24769, 0.48356, 0.24537, 0.5029, 0.24306, 0.52611, 0.24306, 0.55513, 0.24537, 0.58607, 0.25463, 0.61702, 0.2662, 0.6441, 0.28241, 0.66925, 0.30787, 0.68859, 0.34028, 0.70793, 0.37269, 0.72534, 0.40741, 0.73694, 0.44676, 0.74468, 0.48843, 0.74662, 0.52778, 0.74468, 0.5625, 0.73694, 0.59028, 0.72534, 0.6088, 0.70986, 0.62963, 0.69439, 0.6412, 0.68085, 0.65972, 0.66538, 0.6713, 0.6499, 0.68519, 0.63056, 0.69907, 0.60735, 0.70602, 0.58607, 0.71528, 0.56673, 0.71991, 0.54932, 0.72454, 0.52998, 0.72454, 0.51257, 0.72454, 0.49323, 0.71991, 0.47582, 0.71991, 0.46035, 0.71528, 0.44487, 0.71296, 0.42747, 0.71065, 5
0.39845, 0.21759, 0.39845, 0.22222, 0.39652, 0.21759, 0.39652, 0.21759, 0.39652, 0.22454, 0.39652, 0.22454, 0.39652, 0.22454, 0.39458, 0.21991, 0.39652, 0.21759, 0.39458, 0.21991, 0.40426, 0.21759, 0.41199, 0.20602, 0.43133, 0.19907, 0.45841, 0.19213, 0.48936, 0.1875, 0.52224, 0.19213, 0.55319, 0.2037, 0.58027, 0.21528, 0.60348, 0.23148, 0.62476, 0.25, 0.64797, 0.26852, 0.67118, 0.28935, 0.69246, 0.31481, 0.7118, 0.33796, 0.72534, 0.35417, 0.73501, 0.37731, 0.74081, 0.40046, 0.74275, 0.42824, 0.74081, 0.46296, 0.73888, 0.49306, 0.73114, 0.52083, 0.71954, 0.54398, 0.70406, 0.56713, 0.68472, 0.58565, 0.66731, 0.61111, 0.64603, 0.63194, 0.62282, 0.64583, 0.59961, 0.65972, 0.57447, 0.6713, 0.54932, 0.68056, 0.52418, 0.68519, 0.50097, 0.68519, 0.48162, 0.6875, 0.46422, 0.68519, 0.45068, 0.68519, 5
0.66151, 0.26852, 0.66344, 0.26852, 0.66344, 0.27083, 0.66151, 0.27083, 0.66151, 0.26852, 0.65957, 0.26852, 0.65184, 0.25926, 0.62863, 0.23843, 0.59381, 0.21759, 0.55126, 0.2037, 0.49903, 0.2037, 0.44681, 0.22454, 0.40232, 0.25231, 0.3675, 0.28241, 0.34623, 0.32176, 0.32882, 0.36574, 0.32495, 0.41204, 0.33462, 0.46759, 0.3559, 0.52083, 0.37911, 0.56944, 0.40426, 0.6088, 0.4352, 0.64352, 0.46615, 0.67361, 0.5029, 0.69213, 0.54739, 0.7037, 0.58994, 0.71296, 0.63056, 0.70833, 0.66538, 0.6875, 0.69439, 0.66204, 0.72147, 0.63889, 0.74275, 0.6088, 0.75242, 0.58102, 0.75629, 0.53935, 0.75435, 0.49769, 0.74468, 0.4537, 0.73694, 0.41204, 0.72534, 0.37269, 0.7118, 0.33565, 0.69439, 0.30556, 0.66731, 0.28241, 0.63636, 0.27083, 0.60542, 0.2662, 0.58221, 0.2662, 0.57447, 0.26852, 0.57253, 0.27083, 6
0.55899, 0.25694, 0.55899, 0.25694, 0.55706, 0.25694, 0.55513, 0.25463, 0.55126, 0.25231, 0.53965, 0.24306, 0.51451, 0.22917, 0.46422, 0.21759, 0.40619, 0.21296, 0.3501, 0.21759, 0.294, 0.24074, 0.23791, 0.27315, 0.17795, 0.32176, 0.14894, 0.31713, 0.1412, 0.35417, 0.1354, 0.39352, 0.13926, 0.44907, 0.15667, 0.50231, 0.17988, 0.55324, 0.20309, 0.59722, 0.2147, 0.63194, 0.24952, 0.68287, 0.29787, 0.72917, 0.35783, 0.76852, 0.43133, 0.7963, 0.51064, 0.82176, 0.58027, 0.83333, 0.64023, 0.8287, 0.70019, 0.81019, 0.75629, 0.78472, 0.80271, 0.75231, 0.84333, 0.71065, 0.87427, 0.66204, 0.89168, 0.6088, 0.87621, 0.5463, 0.87041, 0.47917, 0.86074, 0.43519, 0.84913, 0.39815, 0.82592, 0.34491, 0.78723, 0.28241, 0.73888, 0.23611, 0.67505, 0.18981, 0.60348, 0.16898, 0.52805, 0.16667, 0.46228, 0.17361, 6
0.80077, 0.52546, 0.80077, 0.52778, 0.80077, 0.52778, 0.80077, 0.53009, 0.79884, 0.53241, 0.79884, 0.53241, 0.79691, 0.53472, 0.79497, 0.53241, 0.79304, 0.53241, 0.7911, 0.53241, 0.78917, 0.53241, 0.78723, 0.53472, 0.78143, 0.53241, 0.77369, 0.53241, 0.76789, 0.53241, 0.75435, 0.53009, 0.74081, 0.53009, 0.72534, 0.53241, 0.70793, 0.53241, 0.68859, 0.52778, 0.66731, 0.53009, 0.64797, 0.52546, 0.62669, 0.52315, 0.60542, 0.51852, 0.58221, 0.51157, 0.56093, 0.50463, 0.54159, 0.5, 0.52031, 0.49537, 0.49903, 0.49306, 0.47969, 0.49074, 0.45841, 0.49074, 0.43907, 0.48843, 0.41973, 0.48843, 0.40039, 0.49074, 0.38298, 0.49306, 0.36557, 0.50694, 0.34816, 0.50463, 0.32882, 0.49537, 0.31141, 0.5625, 0.294, 0.57407, 0.27853, 0.58102, 0.26499, 0.56713, 0.25532, 0.55324, 0.24565, 0.55093, 0.23985, 0.55556, 7
0.79304, 0.59954, 0.79304, 0.59954, 0.79497, 0.59954, 0.79497, 0.59722, 0.79304, 0.59954, 0.7911, 0.59954, 0.78917, 0.59954, 0.78723, 0.60185, 0.78143, 0.60185, 0.77369, 0.60185, 0.76596, 0.60185, 0.75629, 0.60185, 0.74468, 0.60417, 0.73308, 0.60648, 0.72147, 0.6088, 0.706, 0.61343, 0.69246, 0.61574, 0.67698, 0.61806, 0.65957, 0.625, 0.64217, 0.62731, 0.62476, 0.63194, 0.60348, 0.63194, 0.58607, 0.63657, 0.5706, 0.63426, 0.55319, 0.63194, 0.53385, 0.63194, 0.51451, 0.62963, 0.49516, 0.62963, 0.47582, 0.63194, 0.45648, 0.62963, 0.43714, 0.625, 0.41779, 0.62037, 0.40039, 0.61574, 0.38298, 0.61343, 0.3617, 0.61111, 0.34236, 0.60648, 0.32302, 0.59722, 0.30368, 0.58796, 0.2882, 0.58333, 0.28046, 0.58102, 0.26886, 0.58333, 0.25145, 0.58333, 0.23211, 0.58333, 0.21663, 0.58102, 0.2089, 0.58102, 7
0.65377, 0.69444, 0.65571, 0.69213, 0.65571, 0.69213, 0.65957, 0.69213, 0.65571, 0.69213, 0.65764, 0.69213, 0.65764, 0.69213, 0.65764, 0.69213, 0.65571, 0.69213, 0.65571, 0.69444, 0.65571, 0.69444, 0.65571, 0.69213, 0.65571, 0.68981, 0.65571, 0.6875, 0.65957, 0.68056, 0.64797, 0.68056, 0.6441, 0.67824, 0.64603, 0.67361, 0.64217, 0.66898, 0.64023, 0.66435, 0.64217, 0.65741, 0.64217, 0.6412, 0.64217, 0.625, 0.64023, 0.6088, 0.6383, 0.58796, 0.63636, 0.56944, 0.63443, 0.54861, 0.6325, 0.52778, 0.63056, 0.50231, 0.62863, 0.48148, 0.62476, 0.45833, 0.62476, 0.43519, 0.62476, 0.41435, 0.62669, 0.39583, 0.62669, 0.375, 0.62669, 0.35417, 0.62476, 0.33102, 0.62476, 0.30787, 0.62282, 0.28241, 0.62282, 0.25926, 0.62476, 0.23843, 0.62476, 0.21991, 0.62669, 0.2037, 0.62863, 0.1875, 0.62863, 0.16898, 8
0.65764, 0.77778, 0.65957, 0.78009, 0.66151, 0.77778, 0.66151, 0.77778, 0.65957, 0.77778, 0.65184, 0.77778, 0.65571, 0.77315, 0.65957, 0.76852, 0.65957, 0.76389, 0.65571, 0.75926, 0.65377, 0.75231, 0.65571, 0.74306, 0.65571, 0.73843, 0.65571, 0.72917, 0.65957, 0.72222, 0.66151, 0.71528, 0.66151, 0.70833, 0.66344, 0.69907, 0.66344, 0.69213, 0.66731, 0.68519, 0.66925, 0.67593, 0.66925, 0.66667, 0.67118, 0.65972, 0.66925, 0.65046, 0.66925, 0.6412, 0.66731, 0.62963, 0.66731, 0.62269, 0.66731, 0.61574, 0.66731, 0.60417, 0.66731, 0.59491, 0.66538, 0.58333, 0.66538, 0.57407, 0.66731, 0.56019, 0.66925, 0.5463, 0.66925, 0.53472, 0.67311, 0.51852, 0.67311, 0.50231, 0.67505, 0.48611, 0.67698, 0.46759, 0.67892, 0.44907, 0.68085, 0.43287, 0.68279, 0.41667, 0.68279, 0.40046, 0.68279, 0.38426, 0.68472, 0.37037, 8
0.63636, 0.77778, 0.63636, 0.77546, 0.63636, 0.77778, 0.63636, 0.77546, 0.63636, 0.77546, 0.63636, 0.77546, 0.6383, 0.77546, 0.6383, 0.77546, 0.6383, 0.77083, 0.6441, 0.76389, 0.64603, 0.75926, 0.6499, 0.75, 0.6383, 0.74537, 0.62863, 0.7338, 0.62863, 0.71991, 0.63056, 0.71065, 0.6325, 0.69444, 0.6383, 0.68287, 0.6383, 0.66898, 0.64023, 0.65509, 0.64217, 0.6412, 0.64217, 0.625, 0.6441, 0.6088, 0.6441, 0.59028, 0.64603, 0.57407, 0.64797, 0.55556, 0.6499, 0.53935, 0.65184, 0.52315, 0.65377, 0.50694, 0.65571, 0.48843, 0.65571, 0.47685, 0.65571, 0.46759, 0.6499, 0.45602, 0.64603, 0.43981, 0.6441, 0.4213, 0.6441, 0.40741, 0.64023, 0.3912, 0.6383, 0.37037, 0.6383, 0.35185, 0.63636, 0.33102, 0.6383, 0.31019, 0.64023, 0.28935, 0.64023, 0.26852, 0.64217, 0.24769, 0.64603, 0.22454, 8
0.67892, 0.5, 0.67505, 0.5, 0.67311, 0.5, 0.66925, 0.50231, 0.66925, 0.50463, 0.66538, 0.50463, 0.66731, 0.50231, 0.66344, 0.48148, 0.66344, 0.4838, 0.66925, 0.50231, 0.67118, 0.50231, 0.66925, 0.47917, 0.66925, 0.47917, 0.67311, 0.50463, 0.67118, 0.49074, 0.66731, 0.46991, 0.66538, 0.47685, 0.67311, 0.50231, 0.67311, 0.48148, 0.68085, 0.46991, 0.67698, 0.47685, 0.68085, 0.50231, 0.67698, 0.48843, 0.66925, 0.47222, 0.66538, 0.47917, 0.66538, 0.5, 0.66344, 0.49306, 0.65764, 0.47454, 0.65764, 0.47454, 0.66731, 0.5, 0.66731, 0.50231, 0.66538, 0.47917, 0.67505, 0.47454, 0.67311, 0.47917, 0.67505, 0.5, 0.67118, 0.47685, 0.67118, 0.47222, 0.67505, 0.48148, 0.67892, 0.50231, 0.67505, 0.4838, 0.67311, 0.47222, 0.67118, 0.47454, 0.67698, 0.49537, 0.67505, 0.49074, 0.66925, 0.47222, 9
0.52805, 0.47917, 0.52611, 0.47917, 0.52805, 0.47685, 0.52611, 0.47917, 0.52611, 0.47917, 0.52418, 0.47917, 0.52418, 0.47917, 0.52418, 0.47685, 0.52224, 0.47917, 0.52224, 0.47685, 0.52224, 0.47454, 0.52611, 0.46991, 0.52611, 0.46528, 0.53191, 0.46528, 0.53191, 0.46759, 0.52805, 0.46759, 0.51644, 0.47917, 0.50677, 0.42824, 0.50677, 0.43056, 0.50677, 0.47917, 0.51644, 0.46759, 0.51257, 0.46528, 0.49903, 0.47917, 0.48936, 0.4213, 0.48743, 0.42593, 0.4971, 0.48611, 0.51064, 0.47454, 0.51064, 0.47454, 0.50097, 0.46991, 0.47582, 0.44907, 0.47389, 0.41898, 0.46422, 0.4213, 0.47389, 0.47685, 0.47776, 0.46991, 0.47389, 0.46759, 0.46422, 0.46759, 0.45261, 0.46759, 0.44101, 0.44444, 0.44101, 0.48148, 0.44874, 0.46759, 0.44874, 0.46991, 0.44101, 0.46759, 0.4352, 0.46759, 0.43133, 0.47685, 0.4236, 0.41667, 9
0.89555, 0.7037, 0.89749, 0.69676, 0.89362, 0.70139, 0.89555, 0.70602, 0.89555, 0.70139, 0.88588, 0.67593, 0.86654, 0.62963, 0.84139, 0.57407, 0.82398, 0.52083, 0.81044, 0.46759, 0.80077, 0.43519, 0.79691, 0.43519, 0.79691, 0.44444, 0.7795, 0.47454, 0.74081, 0.53935, 0.69052, 0.60417, 0.65571, 0.65741, 0.63443, 0.7037, 0.62476, 0.72917, 0.61896, 0.73843, 0.62089, 0.74306, 0.61702, 0.72917, 0.60542, 0.67824, 0.58994, 0.60648, 0.57253, 0.53935, 0.55706, 0.48843, 0.54545, 0.45833, 0.54159, 0.44676, 0.54159, 0.44907, 0.53965, 0.44907, 0.52805, 0.47222, 0.49516, 0.52546, 0.45068, 0.5787, 0.41586, 0.62731, 0.39072, 0.67824, 0.37718, 0.71759, 0.37331, 0.72917, 0.37524, 0.72917, 0.37524, 0.71991, 0.35397, 0.68287, 0.33075, 0.61111, 0.31915, 0.53935, 0.31141, 0.47917, 0.30368, 0.43981, 0.29981, 0.43287, 10
0.90522, 0.71528, 0.90135, 0.71991, 0.90135, 0.72222, 0.90522, 0.71759, 0.90716, 0.72222, 0.89942, 0.72222, 0.86654, 0.70602, 0.853, 0.66204, 0.82979, 0.58565, 0.80851, 0.51389, 0.80077, 0.48843, 0.79691, 0.48843, 0.79304, 0.49074, 0.77756, 0.51852, 0.74855, 0.59954, 0.7176, 0.66435, 0.68859, 0.71528, 0.67118, 0.72685, 0.66925, 0.73148, 0.66925, 0.73148, 0.66151, 0.7338, 0.63636, 0.71528, 0.59188, 0.63657, 0.55126, 0.54398, 0.52418, 0.49306, 0.51451, 0.48843, 0.51451, 0.49074, 0.51257, 0.49537, 0.49903, 0.53935, 0.47389, 0.60648, 0.44874, 0.67593, 0.43133, 0.72917, 0.41973, 0.75463, 0.41779, 0.75926, 0.41586, 0.75926, 0.39845, 0.74074, 0.3559, 0.6713, 0.30948, 0.59028, 0.27466, 0.53009, 0.25725, 0.49537, 0.25725, 0.49537, 0.26112, 0.49769, 0.26499, 0.50463, 0.25145, 0.54398, 0.2089, 0.6088, 10
0.58607, 0.72917, 0.58607, 0.72222, 0.58607, 0.72454, 0.58994, 0.72454, 0.58994, 0.72454, 0.58607, 0.71528, 0.57447, 0.7037, 0.56093, 0.67824, 0.54545, 0.64352, 0.53191, 0.59722, 0.52224, 0.55787, 0.50484, 0.52083, 0.47969, 0.5, 0.45068, 0.50694, 0.42553, 0.53935, 0.40426, 0.5787, 0.39072, 0.60417, 0.37911, 0.62963, 0.34623, 0.6713, 0.31915, 0.70139, 0.30754, 0.72222, 0.29787, 0.7338, 0.30368, 0.72454, 0.31335, 0.7037, 0.33269, 0.67361, 0.33656, 0.63426, 0.32882, 0.59259, 0.30754, 0.56019, 0.29787, 0.54398, 0.29594, 0.52778, 0.29594, 0.51389, 0.29207, 0.50694, 0.28046, 0.51389, 0.25919, 0.52083, 0.24178, 0.55093, 0.22437, 0.60648, 0.18762, 0.64583, 0.17988, 0.68056, 0.16828, 0.65972, 0.18762, 0.61111, 0.19342, 0.56713, 0.19729, 0.52083, 0.19342, 0.4838, 0.18956, 0.46065, 0.18182, 0.44444, 10
0.60348, 0.86111, 0.60348, 0.86111, 0.59961, 0.86111, 0.60155, 0.86111, 0.60155, 0.86111, 0.60735, 0.84954, 0.62476, 0.8125, 0.64603, 0.77778, 0.69439, 0.7338, 0.73501, 0.70139, 0.74855, 0.69907, 0.74855, 0.69907, 0.74081, 0.69907, 0.7176, 0.69907, 0.67118, 0.67824, 0.63056, 0.65509, 0.59188, 0.63194, 0.55706, 0.62037, 0.54545, 0.62037, 0.55126, 0.62037, 0.55899, 0.61574, 0.57834, 0.59954, 0.62863, 0.55324, 0.66925, 0.51389, 0.69826, 0.48843, 0.7176, 0.47222, 0.72727, 0.46991, 0.7234, 0.47454, 0.71373, 0.47222, 0.68665, 0.4537, 0.64603, 0.43056, 0.60542, 0.40972, 0.56673, 0.38426, 0.53191, 0.36574, 0.5087, 0.35417, 0.5029, 0.35417, 0.51064, 0.35185, 0.53772, 0.33565, 0.58221, 0.2963, 0.62669, 0.26157, 0.66538, 0.24306, 0.69439, 0.2338, 0.70986, 0.2338, 0.7118, 0.23611, 0.69632, 0.22917, 11
0.706, 0.81713, 0.706, 0.81481, 0.70406, 0.81481, 0.706, 0.81713, 0.69439, 0.81481, 0.66538, 0.80093, 0.60542, 0.79167, 0.54932, 0.77778, 0.5029, 0.7662, 0.47389, 0.75926, 0.47002, 0.75926, 0.47002, 0.75926, 0.49516, 0.74074, 0.55513, 0.7037, 0.61896, 0.66204, 0.67505, 0.62731, 0.70986, 0.61111, 0.71373, 0.60648, 0.70406, 0.60185, 0.66731, 0.59028, 0.61702, 0.55787, 0.57253, 0.52315, 0.52805, 0.49306, 0.48356, 0.46991, 0.46228, 0.46528, 0.46615, 0.46296, 0.49323, 0.45602, 0.55513, 0.43287, 0.61896, 0.40278, 0.67118, 0.375, 0.71373, 0.35417, 0.73501, 0.34491, 0.73501, 0.34491, 0.71954, 0.33796, 0.66538, 0.30093, 0.60348, 0.27083, 0.56093, 0.25, 0.52998, 0.21991, 0.49903, 0.19444, 0.48549, 0.18519, 0.48549, 0.18519, 0.5029, 0.17824, 0.55513, 0.15046, 0.60735, 0.11574, 0.65764, 0.087963, 11
0.75629, 0.75, 0.75242, 0.76389, 0.75435, 0.75926, 0.75435, 0.75231, 0.74855, 0.74537, 0.74662, 0.71528, 0.75048, 0.68056, 0.75048, 0.64352, 0.74662, 0.60417, 0.74081, 0.5625, 0.73308, 0.53009, 0.7176, 0.50926, 0.69439, 0.49074, 0.66538, 0.48611, 0.6383, 0.49306, 0.61896, 0.52315, 0.60542, 0.55324, 0.59768, 0.59028, 0.58607, 0.62731, 0.57834, 0.66667, 0.5706, 0.69676, 0.55706, 0.71759, 0.52998, 0.74074, 0.5029, 0.75, 0.47969, 0.75694, 0.45455, 0.75694, 0.42553, 0.74306, 0.40426, 0.71759, 0.40039, 0.67824, 0.40039, 0.62963, 0.40232, 0.58796, 0.40619, 0.5463, 0.39458, 0.50694, 0.36944, 0.47454, 0.33075, 0.46296, 0.28433, 0.46296, 0.24371, 0.4838, 0.23404, 0.51852, 0.22631, 0.5625, 0.2205, 0.60648, 0.2147, 0.65278, 0.21277, 0.69444, 0.20503, 0.69907, 0.1528, 0.72917, 0.098646, 0.87963, 12
0.78337, 0.71991, 0.78337, 0.71759, 0.78143, 0.72222, 0.78143, 0.71991, 0.78143, 0.7037, 0.77756, 0.67824, 0.77369, 0.6412, 0.77176, 0.6088, 0.77756, 0.55787, 0.77563, 0.51389, 0.76402, 0.47917, 0.73308, 0.45602, 0.69246, 0.45139, 0.6499, 0.45833, 0.61896, 0.48843, 0.59574, 0.52315, 0.58027, 0.5625, 0.5764, 0.59259, 0.57447, 0.62963, 0.56093, 0.66435, 0.53965, 0.69213, 0.51838, 0.69907, 0.48356, 0.69444, 0.45648, 0.68519, 0.44101, 0.66667, 0.4294, 0.63889, 0.4236, 0.60185, 0.43327, 0.5625, 0.4352, 0.51852, 0.42553, 0.47454, 0.39652, 0.43981, 0.35977, 0.42361, 0.32689, 0.43056, 0.30948, 0.46296, 0.294, 0.51157, 0.28433, 0.55093, 0.27853, 0.60417, 0.28046, 0.64815, 0.25532, 0.67361, 0.21663, 0.6875, 0.20696, 0.70602, 0.12959, 0.71528, 0.11025, 0.6713, 0.098646, 0.62731, 0.090909, 0.61111, 12
